v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_hbos,anomaly_vote_count,GERCEK_ETIKET_label
4.95,-10.63,-16.41,-0.51,0.74,0.93,-33.2,24.91,30.88,23.96,-79.78,0.8857543204107573,5.0,0
4.95,-10.63,-16.41,-0.51,0.74,0.93,-33.2,24.91,30.88,23.89,-79.89,0.8857543204107573,5.0,0
4.76,-10.33,-16.91,-0.5,0.74,0.91,-33.2,24.91,30.88,24.66,-80.3,0.8857543204107573,5.0,0
4.75,-10.9,-16.08,-0.57,0.77,1.04,-33.2,24.91,30.88,22.86,-79.29,0.8857543204107573,5.0,0
4.75,-10.9,-16.08,-0.57,0.77,1.04,-33.2,24.91,30.88,22.92,-79.16,0.8857543204107573,5.0,0
4.76,-10.33,-16.91,-0.5,0.74,0.91,-33.2,24.91,30.88,24.02,-79.71,0.8857543204107573,5.0,0
2.45,-14.86,-12.58,-2.47,1.36,-1.29,-49.23,24.91,12.69,15.77,-46.44,0.8857097819254255,5.0,0
3.83,-16.24,-7.96,-0.54,0.42,1.13,-24.66,37.81,2.05,45.33,-36.78,0.8855060640789879,5.0,0
5.27,-10.2,-16.76,0.07,-1.76,-0.83,-57.24,17.2,18.01,20.88,-60.97,0.8854984086847285,5.0,0
1.36,-15.5,-11.22,0.43,-1.51,-0.67,-48.16,27.77,5.83,16.98,-33.67,0.8852981180189728,5.0,0
10.2,-10.32,-11.84,2.04,-0.95,0.03,-36.41,31.36,14.41,53.85,-59.52,0.8837488114835533,5.0,0
6.45,-11.86,-14.34,-0.75,1.96,1.36,-22.87,34.23,18.19,47.3,-63.5,0.8837034113360477,5.0,0
3.83,-11.26,-17.83,-0.58,0.0,0.09,-44.95,27.77,17.5,26.97,-75.29,0.8836247392294808,5.0,0
3.88,-16.78,-8.06,-0.97,1.94,-0.75,0.0,0.0,0.0,55.94,-65.98,0.8831134846397469,5.0,0
3.67,-16.11,-6.24,-0.88,1.74,-0.71,0.0,0.0,0.0,55.9,-65.53,0.8831134846397469,5.0,0
4.05,-17.54,-9.98,-0.99,2.01,-0.77,0.0,0.0,0.0,55.99,-66.36,0.88239981584871,5.0,0
3.62,-16.39,-8.1,-0.58,0.45,1.14,-24.66,37.81,2.05,44.89,-36.67,0.8821250796835906,5.0,0
11.99,-14.3,-18.04,-0.18,0.43,-1.75,-22.16,35.66,15.44,47.33,-79.39,0.8820419945038326,5.0,0
3.73,-18.36,-13.13,-0.84,1.78,-0.73,0.0,0.0,0.0,52.67,-62.47,0.8820090325099407,5.0,0
4.35,-16.55,-11.87,1.61,-1.09,0.81,-18.42,33.33,20.42,44.49,-44.13,0.8818087444095414,5.0,0
3.8,-18.51,-12.66,-0.93,1.94,-0.76,0.0,0.0,0.0,52.87,-62.77,0.881267188241004,5.0,0
4.71,-16.24,-10.09,-0.48,0.98,-0.49,-43.17,23.83,-14.07,39.77,-38.76,0.8811491885161856,5.0,0
3.62,-16.39,-8.1,-0.58,0.45,1.14,-24.66,37.81,2.05,44.73,-36.6,0.8809482064066357,5.0,0
8.17,-11.17,-10.96,-0.4,0.02,-0.73,-31.42,38.89,-2.74,63.31,-48.57,0.880857124592724,5.0,0
3.81,-16.3,-8.73,-0.69,0.66,1.24,-19.14,37.99,6.0,42.31,-36.29,0.880682846755381,5.0,0
3.81,-16.3,-8.73,-0.69,0.66,1.24,-19.14,37.99,6.0,42.45,-36.32,0.880682846755381,5.0,0
4.02,-16.33,-9.54,0.78,-0.38,1.09,-18.42,33.33,20.42,47.16,-50.73,0.8806451490608017,5.0,0
3.74,-16.25,-8.47,-0.62,0.52,1.18,-24.66,37.81,2.05,44.52,-36.55,0.8805131773986178,5.0,0
4.02,-16.33,-9.54,0.78,-0.38,1.09,-18.42,33.33,20.42,47.33,-51.01,0.8804065229012111,5.0,0
3.36,-16.51,-7.19,-0.77,0.82,1.32,-19.14,37.99,6.0,42.13,-36.2,0.8802978817470134,5.0,0
3.36,-16.51,-7.19,-0.77,0.82,1.32,-19.14,37.99,6.0,40.14,-36.19,0.8802978817470134,5.0,0
2.73,-17.06,-6.67,-0.81,0.87,1.42,-19.14,37.99,6.0,39.86,-36.08,0.8802978817470134,5.0,0
-1.48,-13.75,-14.01,-0.11,-1.23,-0.07,-53.32,13.62,37.92,14.15,-62.04,0.8800305502988269,5.0,0
3.74,-16.25,-8.47,-0.62,0.52,1.18,-24.66,37.81,2.05,42.68,-36.35,0.8797995086075808,5.0,0
3.97,-15.8,-9.28,-0.2,1.03,0.04,-41.93,24.37,-16.64,50.53,-46.97,0.8787793993331444,5.0,0
1.12,-14.58,-13.46,1.07,-2.19,-0.88,-44.24,29.57,2.4,17.74,-39.54,0.8784298800667593,5.0,0
4.22,-13.15,-12.2,2.13,-1.33,0.69,-18.42,33.33,20.42,41.7,-37.01,0.8781775474532206,5.0,0
3.19,-12.09,-16.89,-0.6,-0.41,-0.42,-55.46,15.05,29.34,15.22,-61.15,0.8779080613845575,5.0,0
3.61,-15.69,-4.91,-0.72,1.43,-0.65,0.0,0.0,0.0,55.82,-64.96,0.8773279045545984,5.0,0
4.18,-15.56,-8.9,0.32,0.13,1.21,-18.42,33.33,20.42,47.5,-51.3,0.8772943760583535,5.0,0
2.58,-22.42,-8.18,-1.58,1.66,-0.54,-8.27,35.66,2.05,41.05,-47.25,0.876689195308365,5.0,0
4.22,-13.15,-12.2,2.13,-1.33,0.69,-18.42,33.33,20.42,41.85,-37.01,0.8765671798683622,5.0,0
4.07,-16.86,-10.81,1.23,-0.8,0.95,-18.42,33.33,20.42,46.48,-49.38,0.876128840964333,5.0,0
4.07,-16.86,-10.81,1.23,-0.8,0.95,-18.42,33.33,20.42,46.76,-49.87,0.875774678582452,5.0,0
0.95,-12.11,-14.34,2.48,-1.69,-0.98,-31.07,21.68,37.41,10.37,-27.15,0.8757235811705585,5.0,0
4.01,-12.17,-16.89,-0.69,0.56,1.24,-35.87,25.44,27.97,22.33,-79.58,0.8751124703372054,5.0,0
2.8,-17.33,-12.31,1.42,-0.91,-1.63,-19.85,27.95,29.0,50.25,-61.43,0.8751080245126711,5.0,0
4.55,-14.92,-11.87,1.92,-1.25,0.71,-18.42,33.33,20.42,43.74,-42.92,0.8748287300929175,5.0,0
2.01,-17.74,-5.64,-0.79,0.83,1.52,-19.14,37.99,6.0,39.51,-35.62,0.874674771057529,5.0,0
2.01,-17.74,-5.64,-0.79,0.83,1.52,-19.14,37.99,6.0,39.65,-35.79,0.8746746012146708,5.0,0
2.73,-17.06,-6.67,-0.81,0.87,1.42,-19.14,37.99,6.0,39.74,-35.97,0.8746620020390309,5.0,0
4.42,-13.89,-7.22,-0.97,1.71,1.01,-33.02,36.56,0.17,50.82,-41.06,0.874428181231225,5.0,0
5.23,-11.49,-16.32,-0.54,0.8,0.72,-32.85,23.83,31.91,25.98,-80.27,0.8742245640103355,5.0,0
4.31,-12.53,-10.37,2.22,-1.35,0.86,-12.73,34.76,16.3,41.44,-36.92,0.8736629474262559,5.0,0
4.16,-11.17,-17.65,0.08,-1.77,-0.52,-55.46,15.05,29.34,18.6,-60.31,0.8734070832061093,5.0,0
4.55,-14.92,-11.87,1.92,-1.25,0.71,-18.42,33.33,20.42,43.94,-43.18,0.8732583758921951,5.0,0
5.12,-19.25,-14.61,-0.95,0.98,-0.54,-17.36,38.71,-1.2,47.54,-55.84,0.8727874599348214,5.0,0
4.31,-12.53,-10.37,2.22,-1.35,0.86,-12.73,34.76,16.3,41.57,-36.97,0.8726512303494011,5.0,0
4.62,-15.06,-7.99,0.13,0.44,-0.82,-21.81,37.09,3.08,54.37,-63.96,0.872330737902626,5.0,0
10.2,-10.32,-11.84,2.04,-0.95,0.03,-36.41,31.36,14.41,53.78,-59.35,0.8719825071950068,5.0,0
4.6,-12.81,-13.85,-1.42,1.34,0.79,-48.87,27.42,15.44,29.99,-66.73,0.8710218746097315,5.0,0
4.02,-15.53,-4.8,-0.55,1.07,-0.59,0.0,0.0,0.0,55.79,-64.47,0.870888703595167,5.0,0
3.89,-18.46,-14.12,-0.66,1.52,-0.7,0.0,0.0,0.0,52.35,-62.3,0.87085625638236,5.0,0
4.17,-13.23,-6.75,2.33,-1.51,1.13,-12.73,34.76,16.3,41.34,-36.71,0.8706679278412196,5.0,0
3.98,-17.98,-12.67,-0.54,1.33,-0.68,0.0,0.0,0.0,52.56,-62.57,0.8704993771217905,5.0,0
2.8,-17.33,-12.31,1.42,-0.91,-1.63,-19.85,27.95,29.0,49.39,-61.49,0.8703891348130145,5.0,0
3.83,-11.26,-17.83,-0.58,0.0,0.09,-44.95,27.77,17.5,26.86,-75.32,0.8698987991228143,5.0,0
3.64,-17.2,-10.38,-0.48,1.25,-0.66,0.0,0.0,0.0,52.69,-62.81,0.8694098012175723,5.0,0
6.67,-11.86,-15.32,-0.69,1.84,1.3,-22.87,34.23,18.19,47.4,-63.56,0.8691165716542294,5.0,0
3.43,-11.44,-17.94,0.07,-1.64,-0.35,-55.46,15.05,29.34,18.51,-60.29,0.8689940016179166,5.0,0
3.6,-16.76,-9.66,-0.45,1.24,-0.67,0.0,0.0,0.0,50.35,-60.56,0.8686646276537496,5.0,0
1.27,-15.39,-13.65,-2.69,1.43,-1.02,-49.23,24.91,12.69,15.61,-46.28,0.868579309796668,5.0,0
0.87,-15.85,-13.59,0.29,-0.11,-1.14,-14.68,27.06,31.23,48.0,-60.92,0.868528154471142,5.0,0
1.44,-18.14,-3.4,-0.69,0.64,1.61,-19.14,37.99,6.0,36.84,-35.22,0.8683826692351534,5.0,0
-0.03,-14.51,-3.36,-0.71,0.58,-0.68,-21.63,34.41,-9.09,33.49,-40.76,0.8682377991098292,5.0,0
3.4,-16.47,-8.99,-0.43,1.26,-0.68,0.0,0.0,0.0,50.37,-60.77,0.867922783384813,5.0,0
3.07,-16.15,-8.06,-0.45,1.35,-0.69,0.0,0.0,0.0,50.31,-60.93,0.8671809391158763,5.0,0
2.81,-15.92,-7.15,-0.47,1.44,-0.71,0.0,0.0,0.0,50.3,-61.19,0.8664424241418255,5.0,0
-0.01,-14.34,-5.12,-0.46,0.11,-0.58,-25.37,25.98,-7.55,33.45,-40.64,0.8663537175954322,5.0,0
1.44,-16.43,-12.96,0.68,-0.41,-1.21,-14.68,27.06,31.23,47.6,-60.21,0.8660511222104071,5.0,0
1.36,-15.5,-11.22,0.43,-1.51,-0.67,-48.16,27.77,5.83,17.04,-33.66,0.8658360687977814,5.0,0
3.44,-11.31,-16.67,-0.42,-0.7,-0.39,-55.46,15.05,29.34,15.93,-59.84,0.8655052510808304,5.0,0
8.17,-11.17,-10.96,-0.4,0.02,-0.73,-31.42,38.89,-2.74,63.5,-48.41,0.8633471020148215,5.0,0
12.61,-9.18,-20.3,-0.28,0.22,-1.76,-22.16,35.66,15.44,47.29,-79.79,0.8632613499179168,5.0,0
1.44,-18.14,-3.4,-0.69,0.64,1.61,-19.14,37.99,6.0,36.65,-34.98,0.8624065274011833,5.0,0
2.37,-15.38,-11.19,0.57,-1.52,-0.44,-44.95,28.85,-11.66,24.03,-30.56,0.8622467596030311,5.0,0
4.17,-13.23,-6.75,2.33,-1.51,1.13,-12.73,34.76,16.3,37.64,-28.13,0.8618210699416683,5.0,0
4.01,-12.17,-16.89,-0.69,0.56,1.24,-35.87,25.44,27.97,22.3,-79.72,0.8613914983322631,5.0,0
1.84,-15.03,-7.5,-0.12,-0.5,-0.6,-8.27,29.57,-2.74,44.63,-36.65,0.8612536706843971,5.0,0
1.39,-20.63,-9.42,-0.47,0.73,0.88,-29.28,23.11,26.42,28.19,-36.17,0.861165481130962,5.0,0
-0.03,-14.51,-3.36,-0.71,0.58,-0.68,-21.63,34.41,-9.09,33.52,-40.98,0.8607853333691612,5.0,0
2.37,-15.38,-11.19,0.57,-1.52,-0.44,-44.95,28.85,-11.66,24.66,-32.17,0.8607303553961471,5.0,0
4.42,-13.89,-7.22,-0.97,1.71,1.01,-33.02,36.56,0.17,50.95,-41.18,0.8607022411245585,5.0,0
-0.01,-14.34,-5.12,-0.46,0.11,-0.58,-25.37,25.98,-7.55,34.32,-42.39,0.860669848010759,5.0,0
10.24,-10.88,-11.92,2.07,-0.95,0.12,-37.48,32.79,9.95,53.7,-59.28,0.8605677914388671,5.0,0
5.23,-11.49,-16.32,-0.54,0.8,0.72,-32.85,23.83,31.91,26.8,-81.06,0.860498623903669,5.0,0
4.03,-15.94,-12.66,0.57,-3.06,-0.41,-11.84,32.43,-15.44,13.23,4.16,0.8601936842814534,5.0,0
0.01,-11.85,-16.32,2.4,-1.59,-0.78,-31.07,21.68,37.41,10.73,-25.73,0.8597053533650506,5.0,0
7.27,-11.46,-10.95,-0.35,-0.11,-0.76,-31.42,38.89,-2.74,62.88,-48.82,0.8596397660173313,5.0,0
4.52,-15.29,-6.1,-0.38,0.72,-0.52,0.0,0.0,0.0,57.53,-66.95,0.8596311629872001,5.0,0
1.39,-17.01,-11.27,-0.4,0.56,0.44,-29.28,23.11,26.42,28.14,-36.2,0.8594752742171298,5.0,0
0.4,-15.98,-6.14,0.73,0.26,-0.4,0.0,0.0,0.0,52.85,-52.88,0.8592692208456275,5.0,0
5.12,-19.25,-14.61,-0.95,0.98,-0.54,-17.36,38.71,-1.2,47.61,-55.83,0.8590664879298792,5.0,0
0.47,-16.85,-8.65,-0.43,1.2,-0.88,-15.57,36.92,-2.23,41.57,-50.14,0.8584156969586233,5.0,0
1.84,-15.03,-7.5,-0.12,-0.5,-0.6,-8.27,29.57,-2.74,44.89,-38.13,0.8579388255269406,5.0,0
0.58,-15.88,-5.44,0.67,0.14,-0.41,0.0,0.0,0.0,52.5,-51.93,0.8578056200914862,5.0,0
-1.76,-20.0,-22.64,2.3,-4.14,-1.3,-42.1,17.38,46.33,5.24,-44.96,0.8569654207877834,5.0,0
1.14,-14.62,-13.55,1.09,-2.23,-0.93,-44.24,29.57,2.4,17.74,-39.62,0.8565323132974062,5.0,0
-0.56,-16.53,-8.39,-0.69,1.69,-0.81,-15.57,36.92,-2.23,41.63,-50.55,0.856493882752201,5.0,0
5.11,-8.12,-20.56,0.65,-0.02,-0.47,-34.09,-3.58,57.83,23.37,-71.91,0.8563868371993623,5.0,0
4.6,-12.81,-13.85,-1.42,1.34,0.79,-48.87,27.42,15.44,29.92,-66.48,0.8561306878214131,5.0,0
4.08,-10.71,-20.02,-0.66,0.06,0.16,-39.79,27.6,18.7,26.75,-75.37,0.85556451897774,5.0,0
3.43,-11.44,-17.94,0.07,-1.64,-0.35,-55.46,15.05,29.34,18.42,-60.28,0.8555532584593969,5.0,0
6.67,-11.86,-15.32,-0.69,1.84,1.3,-22.87,34.23,18.19,47.54,-63.57,0.8553914093101268,5.0,0
-1.84,-16.26,-11.47,-0.83,1.89,-0.68,-12.9,34.23,-8.23,38.09,-47.46,0.8552443351410236,5.0,0
2.25,-14.81,-14.56,0.1,0.66,-0.62,-38.72,23.65,-12.87,30.06,-34.94,0.8547199153971919,5.0,0
4.03,-15.42,-9.83,0.22,0.34,-0.8,-21.81,37.09,3.08,54.24,-63.65,0.8542794371725523,5.0,0
4.71,-16.24,-10.09,-0.48,0.98,-0.49,-43.17,23.83,-14.07,37.81,-37.06,0.8542260530234654,5.0,0
2.25,-14.81,-14.56,0.1,0.66,-0.62,-38.72,23.65,-12.87,30.15,-35.11,0.8536422196809715,5.0,0
2.35,-15.06,-11.51,0.31,-1.04,-0.31,-46.2,24.73,-8.75,24.05,-30.66,0.853251539624652,5.0,0
0.77,-15.86,-5.8,0.62,0.0,-0.39,0.0,0.0,0.0,53.13,-50.17,0.8531856413869822,5.0,0
3.14,-11.47,-17.83,-0.02,-1.37,-0.31,-55.46,15.05,29.34,16.09,-59.66,0.8530714229441739,5.0,0
0.73,-14.77,-5.5,-0.84,0.94,-0.69,-21.63,34.41,-9.09,33.54,-41.2,0.8528699133809582,5.0,0
3.35,-11.17,-16.81,-0.2,-1.03,-0.34,-55.46,15.05,29.34,16.03,-59.69,0.8527582093622775,5.0,0
0.54,-15.97,-5.37,0.65,0.07,-0.4,0.0,0.0,0.0,52.33,-51.47,0.8522790041864109,5.0,0
6.87,-11.95,-11.27,-0.23,-0.25,-0.76,-31.42,38.89,-2.74,62.66,-48.93,0.8522437118593068,5.0,0
0.21,-16.1,-5.6,0.68,0.24,-0.41,0.0,0.0,0.0,52.67,-52.4,0.8521465617498073,5.0,0
0.98,-15.87,-5.97,0.57,-0.05,-0.38,0.0,0.0,0.0,52.94,-49.77,0.8520495348695708,5.0,0
1.29,-15.88,-6.14,0.5,-0.05,-0.37,0.0,0.0,0.0,52.8,-49.36,0.8520494887789868,5.0,0
3.61,-15.64,-12.34,-0.6,-1.36,-0.4,-11.84,32.43,-15.44,15.44,2.62,0.8520267529630651,5.0,0
3.35,-11.17,-16.81,-0.2,-1.03,-0.34,-55.46,15.05,29.34,15.94,-59.71,0.8518821783467271,5.0,0
6.87,-11.95,-11.27,-0.23,-0.25,-0.76,-31.42,38.89,-2.74,62.43,-49.02,0.8518365794604498,5.0,0
1.8,-14.78,-6.78,-0.28,-0.09,-0.67,-4.36,32.08,-7.2,44.79,-36.73,0.8518043022704925,5.0,0
4.96,-7.44,-20.45,0.38,0.35,-0.39,-34.09,-3.58,57.83,24.86,-71.74,0.8517841549474138,5.0,0
3.61,-15.64,-12.34,-0.6,-1.36,-0.4,-11.84,32.43,-15.44,15.62,2.24,0.8517392330160835,5.0,0
-0.56,-16.53,-8.39,-0.69,1.69,-0.81,-15.57,36.92,-2.23,41.53,-50.35,0.85169937489365,5.0,0
3.48,-14.89,-11.26,-0.84,-0.9,-0.46,-11.84,32.43,-15.44,15.86,1.79,0.851552423135545,5.0,0
4.96,-7.44,-20.45,0.38,0.35,-0.39,-34.09,-3.58,57.83,24.77,-71.71,0.8513770225485567,5.0,0
0.7,-18.56,-1.96,-0.43,0.25,1.7,-19.14,37.99,6.0,36.59,-34.68,0.851368938184469,5.0,0
3.44,-11.31,-16.67,-0.42,-0.7,-0.39,-55.46,15.05,29.34,15.95,-59.77,0.8504736608617621,5.0,0
4.03,-15.94,-12.66,0.57,-3.06,-0.41,-11.84,32.43,-15.44,11.61,1.55,0.8503940695313593,5.0,0
12.61,-9.18,-20.3,-0.28,0.22,-1.76,-22.16,35.66,15.44,47.23,-80.06,0.8501242320015795,5.0,0
4.29,-14.98,-13.02,0.89,-3.42,-0.59,-11.84,32.43,-15.44,11.83,1.16,0.8498099076101914,5.0,0
2.4,-23.23,-11.69,-0.59,1.12,1.29,-29.28,23.11,26.42,28.3,-36.3,0.8497918943385553,5.0,0
8.03,-8.92,-12.69,-0.28,0.08,-0.89,-22.16,35.66,15.44,48.5,-84.34,0.8497419488816939,5.0,0
0.47,-16.85,-8.65,-0.43,1.2,-0.88,-15.57,36.92,-2.23,41.52,-50.21,0.8496120177585461,5.0,0
2.23,-16.91,-8.82,-0.18,0.75,-0.88,-15.57,36.92,-2.23,44.01,-51.82,0.84959440387029,5.0,0
3.88,-16.63,-13.54,0.17,-2.56,-0.32,-11.84,32.43,-15.44,13.45,3.81,0.8495884287343273,5.0,0
0.87,-15.85,-13.59,0.29,-0.11,-1.14,-14.68,27.06,31.23,47.82,-60.77,0.8495410700666929,5.0,0
2.58,-22.42,-8.18,-1.58,1.66,-0.54,-8.27,35.66,2.05,41.03,-47.29,0.8495027147548427,5.0,0
3.43,-11.99,-16.71,-0.71,0.56,1.21,-35.87,25.44,27.97,22.34,-78.92,0.8493728528643493,5.0,0
-1.84,-16.26,-11.47,-0.83,1.89,-0.68,-12.9,34.23,-8.23,41.73,-50.75,0.8489823409675697,5.0,0
-2.05,-16.13,-13.1,-0.87,1.91,-0.56,-12.9,34.23,-8.23,38.23,-47.52,0.8489031280344385,5.0,0
0.01,-11.85,-16.32,2.4,-1.59,-0.78,-31.07,21.68,37.41,10.78,-26.03,0.8487776584979162,5.0,0
3.5,-14.07,-7.83,-0.4,1.1,-0.37,0.0,0.0,0.0,42.24,-41.29,0.8486878730262789,5.0,0
1.39,-20.63,-9.42,-0.47,0.73,0.88,-29.28,23.11,26.42,28.23,-36.24,0.8478746428043394,5.0,0
3.52,-14.48,-7.66,-0.45,1.16,-0.43,0.0,0.0,0.0,38.29,-38.7,0.847022330359274,5.0,0
3.38,-14.35,-10.48,-0.98,-0.55,-0.51,-20.2,32.61,-14.93,17.61,-1.37,0.8463413130717047,5.0,0
0.52,-16.02,-6.15,0.74,0.34,-0.41,0.0,0.0,0.0,53.03,-53.35,0.8462287657750108,5.0,0
5.35,-11.46,-16.67,-0.55,0.72,0.64,-32.85,23.83,31.91,26.83,-80.92,0.8461911560991592,5.0,0
3.38,-14.35,-10.48,-0.98,-0.55,-0.51,-20.2,32.61,-14.93,17.88,-1.93,0.8460467492435543,5.0,0
8.93,-11.18,-10.45,-0.37,0.08,-0.66,-34.09,37.63,-1.54,62.3,-49.25,0.8457866201220615,5.0,0
4.68,-19.0,-12.41,-0.81,0.94,-0.38,-17.36,38.71,-1.2,47.73,-55.9,0.845671784433441,5.0,0
3.97,-15.8,-9.28,-0.2,1.03,0.04,-41.93,24.37,-16.64,50.37,-46.83,0.8456525356072288,5.0,0
4.72,-15.16,-7.49,-0.27,0.43,-0.45,0.0,0.0,0.0,57.45,-66.58,0.8454750697932326,5.0,0
0.7,-18.56,-1.96,-0.43,0.25,1.7,-19.14,37.99,6.0,36.46,-34.36,0.8453927041694914,5.0,0
8.93,-11.18,-10.45,-0.37,0.08,-0.66,-34.09,37.63,-1.54,62.14,-49.39,0.8453899007949496,5.0,0
1.39,-17.01,-11.27,-0.4,0.56,0.44,-29.28,23.11,26.42,28.07,-36.28,0.8453142323299817,5.0,0
9.1,-12.0,-10.46,-0.25,0.05,-0.58,-34.09,37.63,-1.54,61.99,-49.48,0.8449931814678379,5.0,0
4.67,-13.06,-14.41,-1.39,1.41,0.76,-48.87,27.42,15.44,29.89,-66.45,0.8448406713764852,5.0,0
1.27,-15.39,-13.65,-2.69,1.43,-1.02,-49.23,24.91,12.69,15.5,-46.1,0.8447330809631094,5.0,0
3.14,-11.47,-17.83,-0.02,-1.37,-0.31,-55.46,15.05,29.34,18.39,-60.29,0.8446197533846017,5.0,0
4.7,-13.38,-7.83,-1.04,1.82,0.92,-33.02,36.56,0.17,51.08,-41.32,0.8443441108633613,5.0,0
-0.08,-11.51,-16.55,2.19,-1.29,-0.57,-31.07,21.68,37.41,10.85,-26.18,0.8443030040023934,5.0,0
-1.48,-13.75,-14.01,-0.11,-1.23,-0.07,-53.32,13.62,37.92,12.39,-61.43,0.8442978295507831,5.0,0
1.37,-15.92,-11.3,0.37,-1.5,-0.41,-48.16,27.77,5.83,16.44,-32.5,0.8434219575633687,5.0,0
1.75,-15.46,-8.85,-0.05,-0.71,-0.53,-8.27,29.57,-2.74,44.72,-38.11,0.8432045760225165,5.0,0
2.61,-16.78,-11.25,1.12,-0.61,-1.55,-19.85,27.95,29.0,49.58,-62.0,0.8430192922682355,5.0,0
2.73,-15.87,-7.63,-0.55,1.61,-0.74,0.0,0.0,0.0,50.13,-61.35,0.8430114738595816,5.0,0
0.98,-14.5,-5.92,-0.96,1.32,0.79,0.0,0.0,0.0,38.13,-39.75,0.8425769572327014,5.0,0
-2.05,-16.13,-13.1,-0.87,1.91,-0.56,-12.9,34.23,-8.23,38.38,-47.54,0.8424343955194457,5.0,0
2.98,-16.99,-8.19,2.38,-1.88,1.4,-12.73,34.76,16.3,37.58,-28.15,0.8424165134308451,5.0,0
5.11,-8.12,-20.56,0.65,-0.02,-0.47,-34.09,-3.58,57.83,23.37,-71.89,0.842388929353923,5.0,0
4.03,-15.42,-9.83,0.22,0.34,-0.8,-21.81,37.09,3.08,54.15,-63.38,0.841994108820037,5.0,0
3.88,-16.63,-13.54,0.17,-2.56,-0.32,-11.84,32.43,-15.44,13.67,3.46,0.8419659475598625,5.0,0
2.31,-16.32,-10.62,0.76,-1.91,-0.49,-44.95,28.85,-11.66,24.65,-32.12,0.8419605154524513,5.0,0
1.44,-16.43,-12.96,0.68,-0.41,-1.21,-14.68,27.06,31.23,47.61,-60.29,0.8419127784467698,5.0,0
2.85,-15.4,-11.19,0.0,0.25,-0.57,-48.51,18.1,-10.29,45.68,-36.31,0.8411401608469332,5.0,0
3.2,-16.15,-9.83,0.03,0.17,-0.62,-48.51,18.1,-10.29,45.82,-36.23,0.8411401608469332,5.0,0
2.85,-15.4,-11.19,0.0,0.25,-0.57,-48.51,18.1,-10.29,45.58,-36.4,0.8411401608469332,5.0,0
0.26,-14.65,-8.03,-0.7,1.32,1.07,0.0,0.0,0.0,34.77,-39.78,0.8411380220983083,5.0,0
0.81,-14.4,-4.34,-0.93,1.23,0.82,0.0,0.0,0.0,37.92,-39.41,0.8411234741418688,5.0,0
0.91,-14.46,-4.97,-0.96,1.3,0.8,0.0,0.0,0.0,38.03,-39.58,0.8411231054139837,5.0,0
10.24,-10.88,-11.92,2.07,-0.95,0.12,-37.48,32.79,9.95,53.32,-52.79,0.8410918754785871,5.0,0
7.03,-11.8,-16.01,-0.59,1.64,1.23,-22.87,34.23,18.19,47.66,-63.62,0.8408045696283085,5.0,0
4.29,-14.98,-13.02,0.89,-3.42,-0.59,-11.84,32.43,-15.44,11.37,1.84,0.8406142529454158,5.0,0
3.55,-15.47,-9.27,-0.34,0.79,-0.34,-48.51,17.38,-11.66,48.05,-38.48,0.8404817516480788,5.0,0
3.2,-15.04,-10.42,-0.25,0.72,-0.45,-48.51,17.38,-11.66,46.91,-37.6,0.8404710115546729,5.0,0
2.86,-14.96,-11.46,-0.11,0.48,-0.52,-48.51,17.38,-11.66,46.89,-37.35,0.8404710115546729,5.0,0
3.2,-15.04,-10.42,-0.25,0.72,-0.45,-48.51,17.38,-11.66,46.92,-37.49,0.8404710115546729,5.0,0
2.86,-14.96,-11.46,-0.11,0.48,-0.52,-48.51,17.38,-11.66,45.44,-36.5,0.8404710115546729,5.0,0
2.61,-16.78,-11.25,1.12,-0.61,-1.55,-19.85,27.95,29.0,49.51,-61.76,0.8402373448715171,5.0,0
3.55,-15.47,-9.27,-0.34,0.79,-0.34,-48.51,17.38,-11.66,46.76,-37.59,0.8401893872177743,5.0,0
2.61,-13.42,-11.79,0.0,0.47,-0.75,-10.95,21.86,34.83,47.35,-65.44,0.840071308167918,5.0,0
2.34,-13.06,-12.7,0.28,0.27,-0.68,-10.95,21.86,34.83,47.03,-65.05,0.8399064355205653,5.0,0
3.48,-14.89,-11.26,-0.84,-0.9,-0.46,-11.84,32.43,-15.44,16.09,1.34,0.8397914795200979,5.0,0
-0.65,-14.41,-6.14,-0.21,-0.17,-0.42,-25.37,25.98,-7.55,34.2,-42.19,0.8397431120317916,5.0,0
2.61,-13.42,-11.79,0.0,0.47,-0.75,-10.95,21.86,34.83,47.2,-65.24,0.8392601352204488,5.0,0
0.07,-14.82,-7.0,-0.7,1.36,1.07,0.0,0.0,0.0,34.05,-40.28,0.8391841439680735,5.0,0
0.73,-14.77,-5.5,-0.84,0.94,-0.69,-21.63,34.41,-9.09,33.56,-41.33,0.8391489413760161,5.0,0
2.3,-11.13,-8.81,0.57,0.76,1.26,-29.46,33.69,-16.64,32.69,-3.72,0.839061566171793,5.0,0
3.84,-16.4,-13.1,-0.26,-1.92,-0.34,-11.84,32.43,-15.44,13.89,3.08,0.838978726936415,5.0,0
4.96,-6.85,-18.43,0.12,0.75,-0.24,-34.09,-3.58,57.83,24.96,-71.84,0.838425379879277,5.0,0
1.61,-15.72,-6.09,0.4,-0.04,-0.36,0.0,0.0,0.0,52.6,-49.01,0.8382459841926116,5.0,0
3.01,-13.83,-9.14,-1.07,-0.12,-0.55,-20.2,32.61,-14.93,18.55,-3.32,0.8382379568324093,5.0,0
