v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_copod,anomaly_vote_count,GERCEK_ETIKET_label
-1.76,-20.0,-22.64,2.3,-4.14,-1.3,-42.1,17.38,46.33,5.28,-45.32,0.8596403391744806,5.0,0
10.2,-10.32,-11.84,2.04,-0.95,0.03,-36.41,31.36,14.41,53.78,-59.35,0.8596088217390613,5.0,0
10.19,-9.79,-10.44,1.85,-0.74,-0.1,-36.41,31.36,14.41,53.92,-59.43,0.8594844820247814,5.0,0
10.15,-9.59,-8.95,1.49,-0.29,-0.27,-36.41,31.36,14.41,53.75,-63.74,0.8593495337190445,5.0,0
-0.47,-21.0,-3.49,3.26,-3.29,0.84,-10.23,25.44,11.15,20.45,-2.24,0.858995634822476,5.0,0
11.99,-14.3,-18.04,-0.18,0.43,-1.75,-22.16,35.66,15.44,47.33,-79.39,0.8589417244443117,5.0,0
10.2,-10.32,-11.84,2.04,-0.95,0.03,-36.41,31.36,14.41,53.85,-59.52,0.8579736732712547,5.0,0
-0.08,-11.51,-16.55,2.19,-1.29,-0.57,-31.07,21.68,37.41,11.64,-21.77,0.857852996812483,5.0,0
4.39,-11.34,-19.98,2.05,-1.48,0.52,-31.24,-10.75,30.37,26.37,-54.52,0.8577055376511252,5.0,0
7.6,-12.0,-16.13,-0.29,1.14,1.08,-22.87,34.23,18.19,46.87,-64.87,0.8575658276916739,5.0,0
6.26,-12.89,-6.73,-0.58,1.19,0.6,-34.98,36.74,-0.68,51.73,-42.04,0.8572417924684294,5.0,0
8.12,-13.29,-11.14,1.42,-0.62,0.57,-34.98,36.38,1.02,50.72,-35.7,0.8567861948891912,5.0,0
1.47,-15.17,-9.21,-1.69,0.55,-1.09,-8.27,35.66,2.05,42.17,-53.55,0.856594228842635,5.0,0
-1.98,-21.1,2.76,2.82,-3.13,0.59,-10.23,25.44,11.15,18.43,7.33,0.8556799059516623,5.0,0
2.99,-14.1,-14.4,1.64,-1.16,0.59,-31.24,-10.75,30.37,26.44,-54.53,0.8555051568616464,5.0,0
2.58,-22.42,-8.18,-1.58,1.66,-0.54,-8.27,35.66,2.05,41.03,-47.29,0.8552423143200697,5.0,0
8.17,-11.17,-10.96,-0.4,0.02,-0.73,-31.42,38.89,-2.74,63.5,-48.41,0.854801047305931,5.0,0
-0.1,-11.66,-16.08,1.92,-0.89,-0.38,-28.39,27.6,29.34,11.7,-21.97,0.8547701082218689,5.0,0
11.99,-14.3,-18.04,-0.18,0.43,-1.75,-22.16,35.66,15.44,47.39,-79.54,0.8547282187435775,5.0,0
2.99,-14.1,-14.4,1.64,-1.16,0.59,-31.24,-10.75,30.37,26.75,-55.53,0.8541652700473045,5.0,0
1.85,-17.54,-7.85,3.18,-3.05,0.86,-10.23,25.44,11.15,20.58,-2.81,0.8537795334616504,5.0,0
3.21,-15.99,-9.54,0.0,1.29,0.15,-16.11,37.09,-5.49,56.12,-38.21,0.8536965577905956,5.0,0
5.47,-15.4,-7.2,-0.39,1.05,-0.84,-21.81,37.09,3.08,51.57,-62.07,0.8531093655715033,5.0,0
8.83,-10.69,-10.03,1.17,-1.54,0.51,-39.43,36.56,0.51,55.07,-47.0,0.8528456008891555,5.0,0
6.48,-12.37,-10.28,-0.07,-0.33,-0.73,-31.42,38.89,-2.74,63.91,-48.1,0.8527773854278068,5.0,0
-10.42,3.21,-0.06,-1.14,1.58,-0.36,48.07,-23.92,6.06,-85.29,-116.25,0.8524590386773475,5.0,0
6.17,-13.27,-9.19,0.11,-0.3,-0.66,-31.42,38.89,-2.74,64.37,-48.12,0.8522311265936197,5.0,0
1.14,-19.22,-8.33,1.89,-2.91,0.24,-4.71,27.42,-3.77,18.53,7.3,0.8520433629093146,5.0,0
7.6,-12.0,-16.13,-0.29,1.14,1.08,-22.87,34.23,18.19,46.93,-65.0,0.851987683618984,5.0,0
4.11,-17.91,-12.45,0.54,-0.05,0.75,-18.07,28.67,-9.78,30.64,-33.95,0.8516281470376573,5.0,0
7.38,-13.21,-10.38,1.41,-0.53,0.65,-31.78,36.02,-3.77,49.32,-31.79,0.8515233704459216,5.0,0
8.25,-8.88,-11.28,-0.28,0.05,-0.61,-29.28,33.87,15.44,48.38,-85.98,0.8515106805775544,5.0,0
8.12,-13.29,-11.14,1.42,-0.62,0.57,-34.98,36.38,1.02,49.58,-31.47,0.8515020185944212,5.0,0
4.56,-19.38,-12.21,0.39,0.14,0.71,-18.07,28.67,-9.78,31.55,-35.38,0.8514105008559357,5.0,0
4.96,-12.25,-14.82,-0.98,0.51,0.9,-44.95,27.77,17.5,29.45,-72.98,0.8513536918066712,5.0,0
8.17,-11.17,-10.96,-0.4,0.02,-0.73,-31.42,38.89,-2.74,63.31,-48.57,0.8513122873571256,5.0,0
4.56,-19.38,-12.21,0.39,0.14,0.71,-18.07,28.67,-9.78,30.66,-33.93,0.8510770601056706,5.0,0
3.16,-16.11,-7.68,-0.49,2.18,0.16,-19.85,36.92,-9.78,55.61,-40.58,0.8505459169308233,5.0,0
6.17,-13.27,-9.19,0.11,-0.3,-0.66,-31.42,38.89,-2.74,64.14,-48.06,0.8503365234612962,5.0,0
6.48,-12.37,-10.28,-0.07,-0.33,-0.73,-31.42,38.89,-2.74,63.67,-48.14,0.8503309649327281,5.0,0
3.16,-16.11,-7.68,-0.49,2.18,0.16,-19.85,36.92,-9.78,55.77,-40.79,0.850178229774775,5.0,0
7.38,-13.21,-10.38,1.41,-0.53,0.65,-31.78,36.02,-3.77,47.78,-26.55,0.8497493808394191,5.0,0
0.45,-18.53,-10.05,0.47,1.45,0.1,-4.18,34.05,10.81,33.48,-26.59,0.8496006729148066,5.0,0
3.07,-16.0,-6.93,-0.83,2.76,0.13,-19.85,36.92,-9.78,52.98,-42.48,0.8492623965963807,5.0,0
2.2,-13.87,-13.08,1.02,-0.43,0.81,-31.24,-10.75,30.37,28.49,-61.31,0.8492468237541205,5.0,0
4.12,-18.07,-12.13,1.73,-1.17,-1.91,-19.85,27.95,29.0,49.83,-60.66,0.8490464643887844,5.0,0
5.85,-14.07,-7.85,0.29,-0.15,-0.56,-31.42,38.89,-2.74,64.61,-48.19,0.8490318975717256,5.0,0
5.06,-12.26,-15.13,-1.2,0.76,0.92,-45.84,26.16,14.93,30.01,-71.27,0.8489637918258847,5.0,0
4.96,-12.25,-14.82,-0.98,0.51,0.9,-44.95,27.77,17.5,29.42,-72.94,0.848634132770327,5.0,0
3.77,-15.73,-6.39,-0.62,0.95,1.16,-24.66,37.81,2.05,49.49,-39.16,0.8485215174792787,5.0,0
9.19,-15.49,-14.66,-0.4,0.7,-1.83,-22.16,35.66,15.44,47.41,-79.56,0.848486127144194,5.0,0
4.87,-12.33,-14.98,-1.36,0.97,0.88,-45.84,26.16,14.93,30.05,-71.48,0.8484821604144818,5.0,0
4.87,-12.33,-14.98,-1.36,0.97,0.88,-45.84,26.16,14.93,30.2,-68.52,0.8483373054353459,5.0,0
3.07,-16.0,-6.93,-0.83,2.76,0.13,-19.85,36.92,-9.78,53.1,-42.71,0.8482261997101516,5.0,0
1.14,-19.22,-8.33,1.89,-2.91,0.24,-4.71,27.42,-3.77,18.63,7.39,0.8481921990268152,5.0,0
5.04,-12.25,-14.89,-1.09,0.64,0.92,-45.84,26.16,14.93,29.53,-72.9,0.8480710969251749,5.0,0
4.95,-12.28,-15.17,-1.29,0.87,0.9,-45.84,26.16,14.93,30.04,-71.41,0.848021029382401,5.0,0
2.88,-15.99,-7.27,-1.07,3.25,0.08,-19.85,36.92,-9.78,53.13,-42.95,0.8474568033078497,5.0,0
4.95,-12.28,-15.17,-1.29,0.87,0.9,-45.84,26.16,14.93,30.03,-71.34,0.8474014095765176,5.0,0
3.77,-15.73,-6.39,-0.62,0.95,1.16,-24.66,37.81,2.05,48.44,-38.25,0.8473572948862053,5.0,0
7.02,-13.43,-10.37,1.44,-0.52,0.68,-31.78,36.02,-3.77,47.45,-25.78,0.8471633618999853,5.0,0
-10.42,3.21,-0.06,-1.14,1.58,-0.36,48.07,-23.92,6.06,-85.48,-120.36,0.847066887493103,5.0,0
-9.91,6.05,1.73,-0.97,1.35,-0.57,48.07,-23.92,6.06,-83.77,-97.82,0.8470533907379613,5.0,0
7.81,-13.23,-11.08,1.4,-0.57,0.6,-34.98,36.38,1.02,49.49,-31.59,0.8469552523234433,5.0,0
5.86,-12.9,-7.54,-0.65,1.21,0.62,-34.98,36.74,-0.68,51.66,-41.95,0.8469449417806877,5.0,0
5.06,-12.26,-15.13,-1.2,0.76,0.92,-45.84,26.16,14.93,30.0,-71.2,0.8468823484151918,5.0,0
4.8,-12.52,-14.45,-1.41,1.09,0.85,-45.84,26.16,14.93,30.21,-68.47,0.8461444494389471,5.0,0
3.24,-15.95,-10.18,0.08,1.07,0.13,-16.11,37.09,-5.49,55.9,-38.16,0.8459565508267254,5.0,0
4.8,-12.52,-14.45,-1.41,1.09,0.85,-45.84,26.16,14.93,30.21,-68.56,0.8457227424646784,5.0,0
1.62,-15.07,-12.95,0.9,0.09,1.01,-22.87,32.08,-12.01,24.79,-32.05,0.8457158103360333,5.0,0
3.53,-15.82,-6.42,-0.54,0.68,1.15,-24.66,37.81,2.05,48.2,-38.05,0.845526420489091,5.0,0
5.04,-12.25,-14.89,-1.09,0.64,0.92,-45.84,26.16,14.93,29.48,-73.01,0.8454137208999947,5.0,0
-6.68,-6.52,-6.51,2.14,-0.79,2.12,26.79,-34.76,1.54,-72.4,1.55,0.8452745774677307,5.0,0
5.85,-14.07,-7.85,0.29,-0.15,-0.56,-31.42,38.89,-2.74,64.81,-48.35,0.845264820615144,5.0,0
2.34,-23.64,-8.2,-1.65,2.34,-0.3,-8.27,35.66,2.05,41.06,-47.45,0.8449910856521682,5.0,0
8.83,-10.69,-10.03,1.17,-1.54,0.51,-39.43,36.56,0.51,58.55,-51.13,0.8446239454534602,5.0,0
-0.1,-11.66,-16.08,1.92,-0.89,-0.38,-28.39,27.6,29.34,11.79,-22.06,0.844586790720027,5.0,0
7.02,-13.43,-10.37,1.44,-0.52,0.68,-31.78,36.02,-3.77,47.38,-25.91,0.8444271000391749,5.0,0
7.27,-11.46,-10.95,-0.35,-0.11,-0.76,-31.42,38.89,-2.74,63.09,-48.7,0.8443609190310436,5.0,0
7.81,-13.23,-11.08,1.4,-0.57,0.6,-34.98,36.38,1.02,49.41,-31.7,0.844323482651561,5.0,0
4.66,-12.64,-13.98,-1.43,1.23,0.82,-45.84,26.16,14.93,30.21,-68.58,0.8443225060228711,5.0,0
1.47,-14.18,-17.61,-0.82,1.4,0.51,-3.29,24.55,26.42,40.71,-56.16,0.8443016587638844,5.0,0
2.2,-13.87,-13.08,1.02,-0.43,0.81,-31.24,-10.75,30.37,28.45,-61.17,0.8442462445307722,5.0,0
4.66,-12.64,-13.98,-1.43,1.23,0.82,-45.84,26.16,14.93,30.2,-68.64,0.8442274844189642,5.0,0
2.88,-15.99,-7.27,-1.07,3.25,0.08,-19.85,36.92,-9.78,53.33,-43.16,0.8436495212927883,5.0,0
-9.42,6.31,6.64,-0.72,0.86,-0.55,45.91,-23.56,8.14,-83.92,-96.82,0.8436027463671772,5.0,0
1.47,-14.18,-17.61,-0.82,1.4,0.51,-3.29,24.55,26.42,40.87,-56.11,0.843584251869603,5.0,0
6.61,-7.87,-11.82,-1.24,0.01,-1.82,-57.24,17.2,18.01,21.05,-58.82,0.8428708732929308,5.0,0
4.11,-17.91,-12.45,0.54,-0.05,0.75,-18.07,28.67,-9.78,30.64,-34.02,0.8426791571690767,5.0,0
9.19,-15.49,-14.66,-0.4,0.7,-1.83,-22.16,35.66,15.44,45.32,-74.06,0.8423258889159347,5.0,0
2.51,-18.06,-14.76,1.09,-2.12,-0.05,-4.71,27.42,-3.77,18.78,7.12,0.8422948955131596,5.0,0
-10.71,3.21,0.83,-1.21,1.62,-0.18,48.07,-23.92,6.06,-86.1,-135.01,0.8422921699862059,5.0,0
6.94,-13.87,-10.25,1.49,-0.52,0.71,-31.78,36.02,-3.77,47.34,-26.14,0.842215064303791,5.0,0
4.95,-15.15,-6.98,-0.09,0.73,-0.83,-21.81,37.09,3.08,51.54,-61.75,0.8420741526157335,5.0,0
3.53,-15.82,-6.42,-0.54,0.68,1.15,-24.66,37.81,2.05,47.95,-37.84,0.842041097731138,5.0,0
3.24,-15.95,-10.18,0.08,1.07,0.13,-16.11,37.09,-5.49,55.68,-38.1,0.8413331806187444,5.0,0
7.27,-11.46,-10.95,-0.35,-0.11,-0.76,-31.42,38.89,-2.74,62.88,-48.82,0.8408087432791819,5.0,0
4.28,-12.87,-14.86,-0.89,0.37,0.87,-44.95,27.77,17.5,29.38,-72.83,0.8407272149910309,5.0,0
5.86,-12.9,-7.54,-0.65,1.21,0.62,-34.98,36.74,-0.68,51.58,-41.89,0.8405565729245427,5.0,0
1.47,-15.17,-9.21,-1.69,0.55,-1.09,-8.27,35.66,2.05,42.08,-53.63,0.8404243691070293,5.0,0
6.83,-14.58,-9.51,1.54,-0.54,0.72,-31.78,36.02,-3.77,45.97,-22.19,0.8397901545000886,5.0,0
4.61,-21.46,-11.3,0.14,0.49,0.72,-23.23,29.57,-9.26,31.62,-35.48,0.839588968141732,5.0,0
6.64,-16.8,-14.55,-1.1,1.34,-0.79,-17.36,38.71,-1.2,49.6,-60.68,0.83954159093642,5.0,0
1.62,-15.07,-12.95,0.9,0.09,1.01,-22.87,32.08,-12.01,24.71,-32.04,0.8393436120350531,5.0,0
-9.5,4.25,-0.46,-1.03,1.42,0.0,48.07,-23.92,6.06,-86.4,-149.07,0.8391580653717884,5.0,0
2.06,-14.07,-15.89,0.78,0.35,0.89,-22.87,32.08,-12.01,24.64,-32.13,0.8380828361592868,5.0,0
0.62,-19.35,-15.15,-1.41,3.71,0.6,-34.45,27.24,-10.12,24.4,-32.65,0.8379172764822128,5.0,0
3.61,-14.77,-10.53,0.66,0.34,0.97,-33.91,-9.85,49.08,28.5,-61.84,0.8378851001978457,5.0,0
0.86,-13.8,-16.99,-0.85,1.39,0.49,-3.29,24.55,26.42,40.09,-54.94,0.8377440654538019,5.0,0
2.06,-14.07,-15.89,0.78,0.35,0.89,-22.87,32.08,-12.01,23.68,-30.03,0.8376481525915794,5.0,0
3.83,-13.05,-12.07,-1.72,0.59,-1.73,-57.24,17.2,18.01,19.16,-54.14,0.8374888645503334,5.0,0
4.28,-12.87,-14.86,-0.89,0.37,0.87,-44.95,27.77,17.5,28.83,-73.57,0.8372950062499757,5.0,0
6.87,-11.95,-11.27,-0.23,-0.25,-0.76,-31.42,38.89,-2.74,62.43,-49.02,0.837237376626684,5.0,0
-7.34,-7.82,-6.56,3.51,-2.63,2.73,32.49,-20.78,4.29,-62.68,-7.78,0.8372288325131391,5.0,0
5.5,-14.3,-7.6,0.49,0.01,-0.42,-30.53,37.99,1.88,65.04,-48.55,0.8370830098727818,5.0,0
6.94,-13.87,-10.25,1.49,-0.52,0.71,-31.78,36.02,-3.77,47.23,-26.13,0.8370147686257515,5.0,0
8.99,-9.59,-10.57,-0.28,-0.1,-0.35,-29.28,33.87,15.44,48.37,-85.8,0.8369281820382243,5.0,0
5.35,-13.11,-9.07,-0.95,1.64,0.75,-33.02,36.56,0.17,51.33,-41.64,0.8369077868981135,5.0,0
3.53,-14.34,-15.87,-0.84,0.26,0.77,-44.95,27.77,17.5,28.77,-73.43,0.8367243303545192,5.0,0
5.35,-13.11,-9.07,-0.95,1.64,0.75,-33.02,36.56,0.17,51.22,-41.66,0.8361464387387668,5.0,0
0.86,-13.8,-16.99,-0.85,1.39,0.49,-3.29,24.55,26.42,40.05,-54.61,0.8360915605348412,5.0,0
5.01,-13.15,-8.62,-1.03,1.79,0.82,-33.02,36.56,0.17,51.12,-41.63,0.8358162759146931,5.0,0
3.98,-17.43,-11.96,0.64,-0.11,0.75,-18.07,28.67,-9.78,30.61,-34.02,0.8355461153872094,5.0,0
3.86,-16.15,-7.49,-0.51,0.47,1.15,-24.66,37.81,2.05,47.74,-37.71,0.8355337010190153,5.0,0
4.82,-14.49,-7.12,0.72,0.16,-0.27,-30.53,37.99,1.88,63.0,-49.58,0.8355315945917426,5.0,0
4.61,-21.46,-11.3,0.14,0.49,0.72,-23.23,29.57,-9.26,31.64,-35.55,0.835496467215079,5.0,0
4.82,-14.49,-7.12,0.72,0.16,-0.27,-30.53,37.99,1.88,63.2,-49.91,0.8353015702154561,5.0,0
5.5,-14.3,-7.6,0.49,0.01,-0.42,-30.53,37.99,1.88,65.27,-48.78,0.8351958030206074,5.0,0
3.32,-15.66,-10.28,0.09,0.95,0.12,-16.11,37.09,-5.49,55.51,-37.97,0.8349396039213358,5.0,0
6.87,-11.95,-11.27,-0.23,-0.25,-0.76,-31.42,38.89,-2.74,62.66,-48.93,0.8349306982685952,5.0,0
2.76,-16.23,-9.73,-1.11,3.43,0.03,-19.85,36.92,-9.78,53.34,-43.38,0.8348150350584377,5.0,0
3.61,-14.77,-10.53,0.66,0.34,0.97,-33.91,-9.85,49.08,28.54,-61.53,0.834624721401762,5.0,0
8.93,-11.18,-10.45,-0.37,0.08,-0.66,-34.09,37.63,-1.54,62.3,-49.25,0.8345324546533458,5.0,0
3.83,-13.05,-12.07,-1.72,0.59,-1.73,-57.24,17.2,18.01,19.36,-54.37,0.8343094404468098,5.0,0
4.95,-15.15,-6.98,-0.09,0.73,-0.83,-21.81,37.09,3.08,54.32,-64.43,0.8342767541666082,5.0,0
5.01,-13.15,-8.62,-1.03,1.79,0.82,-33.02,36.56,0.17,51.32,-41.46,0.834024399603159,5.0,0
5.66,-13.04,-8.54,-0.72,1.29,0.65,-34.98,36.74,-0.68,51.48,-41.86,0.8339494206680019,5.0,0
6.38,-16.4,-8.96,1.76,-1.11,0.51,-31.07,34.59,-8.92,43.83,-17.33,0.8338855796092092,5.0,0
-9.5,4.25,-0.46,-1.03,1.42,0.0,48.07,-23.92,6.06,-86.22,-144.32,0.8337481170517741,5.0,0
-10.71,3.21,0.83,-1.21,1.62,-0.18,48.07,-23.92,6.06,-86.17,-139.58,0.8333617097136469,5.0,0
2.32,-13.73,-17.42,0.44,0.96,0.74,-22.87,32.08,-12.01,23.66,-30.49,0.8333418608281008,5.0,0
0.37,-14.61,-13.5,-0.82,1.44,0.5,-3.29,24.55,26.42,40.5,-56.03,0.8332868811446558,5.0,0
6.61,-7.87,-11.82,-1.24,0.01,-1.82,-57.24,17.2,18.01,21.23,-59.02,0.8332291090632563,5.0,0
4.26,-14.53,-6.4,0.9,0.35,-0.13,-30.53,37.99,1.88,63.33,-50.34,0.8331742796863978,5.0,0
0.44,-15.38,-11.71,-0.66,1.21,0.44,-3.29,24.55,26.42,40.26,-55.86,0.8331584337132246,5.0,0
-3.61,-5.58,-8.27,3.01,-4.09,0.51,7.84,27.86,53.39,-2.56,-52.52,0.8328996490788559,5.0,0
2.51,-18.06,-14.76,1.09,-2.12,-0.05,-4.71,27.42,-3.77,19.35,9.47,0.8328693398700123,5.0,0
6.83,-14.58,-9.51,1.54,-0.54,0.72,-31.78,36.02,-3.77,45.91,-22.29,0.8328034424395697,5.0,0
-3.61,-5.58,-8.27,3.01,-4.09,0.51,7.84,27.86,53.39,-3.59,-50.47,0.8325614291146061,5.0,0
4.6,-12.81,-13.85,-1.42,1.34,0.79,-48.87,27.42,15.44,29.99,-66.73,0.8324879026213955,5.0,0
6.38,-16.4,-8.96,1.76,-1.11,0.51,-31.07,34.59,-8.92,43.68,-17.08,0.8324139764116706,5.0,0
7.84,-11.94,-15.9,-0.12,0.89,0.99,-25.55,34.41,20.07,46.12,-66.59,0.8323156612459411,5.0,0
3.53,-14.34,-15.87,-0.84,0.26,0.77,-44.95,27.77,17.5,28.69,-73.32,0.8323006823884328,5.0,0
4.48,-23.46,-12.48,-0.09,0.74,0.77,-23.23,29.57,-9.26,31.65,-35.6,0.832071952436123,5.0,0
0.44,-15.38,-11.71,-0.66,1.21,0.44,-3.29,24.55,26.42,41.27,-56.83,0.8319704100772488,5.0,0
5.73,-15.21,-13.07,-0.72,0.46,0.51,-25.19,34.41,22.48,41.45,-81.65,0.8317276272299211,5.0,0
-2.14,-4.43,-6.19,3.13,-3.84,0.36,7.84,27.86,53.39,-1.1,-55.34,0.8316579521794006,5.0,0
3.86,-16.15,-7.49,-0.51,0.47,1.15,-24.66,37.81,2.05,45.74,-36.94,0.8315679487120154,5.0,0
3.32,-15.66,-10.28,0.09,0.95,0.12,-16.11,37.09,-5.49,56.4,-35.89,0.8314863774216515,5.0,0
0.22,-17.2,-7.53,-0.9,2.32,0.56,-24.12,29.75,23.85,37.05,-29.86,0.8314402256083856,5.0,0
4.6,-12.81,-13.85,-1.42,1.34,0.79,-48.87,27.42,15.44,29.92,-66.48,0.8313944903269178,5.0,0
2.32,-13.73,-17.42,0.44,0.96,0.74,-22.87,32.08,-12.01,23.67,-30.26,0.8313582426408385,5.0,0
5.66,-13.04,-8.54,-0.72,1.29,0.65,-34.98,36.74,-0.68,51.39,-41.83,0.8312755755706046,5.0,0
-7.42,-6.57,-6.28,1.59,-0.22,1.94,26.79,-34.76,1.54,-72.15,0.52,0.8312661468322892,5.0,0
-2.14,-4.43,-6.19,3.13,-3.84,0.36,7.84,27.86,53.39,-0.07,-57.68,0.8312168811790958,5.0,0
0.37,-14.61,-13.5,-0.82,1.44,0.5,-3.29,24.55,26.42,40.39,-56.0,0.831132338545911,5.0,0
8.93,-11.18,-10.45,-0.37,0.08,-0.66,-34.09,37.63,-1.54,62.14,-49.39,0.8310341963540474,5.0,0
6.91,-15.44,-8.4,1.6,-0.61,0.71,-31.78,36.02,-3.77,45.85,-22.33,0.8309962165338697,5.0,0
-9.42,6.31,6.64,-0.72,0.86,-0.55,45.91,-23.56,8.14,-84.09,-95.98,0.8309306729342055,5.0,0
5.67,-13.11,-9.14,-0.83,1.45,0.69,-34.98,36.74,-0.68,51.52,-41.64,0.8307987972478682,5.0,0
0.21,-11.95,-14.39,1.62,-0.5,-0.24,-28.39,27.6,29.34,11.87,-22.25,0.8306413242179785,5.0,0
6.64,-16.8,-14.55,-1.1,1.34,-0.79,-17.36,38.71,-1.2,49.63,-60.6,0.830429854664411,5.0,0
4.7,-13.38,-7.83,-1.04,1.82,0.92,-33.02,36.56,0.17,51.21,-41.39,0.8303902244860183,5.0,0
3.97,-15.08,-6.46,-0.73,1.23,1.14,-33.02,36.56,0.17,49.88,-39.58,0.8303070198876551,5.0,0
2.13,-13.0,-18.18,-0.07,1.83,0.56,-16.82,33.87,-12.35,23.68,-31.07,0.8301454751818479,5.0,0
1.06,-16.11,-12.09,-0.44,0.83,0.34,-3.29,24.55,26.42,41.15,-56.68,0.8301030782247419,5.0,0
-3.89,-5.04,-8.67,2.76,-4.09,0.72,7.84,27.86,53.39,-5.76,-46.71,0.8300246867530282,5.0,0
2.13,-13.0,-18.18,-0.07,1.83,0.56,-16.82,33.87,-12.35,23.66,-30.78,0.8300208584305276,5.0,0
5.73,-15.21,-13.07,-0.72,0.46,0.51,-25.19,34.41,22.48,41.42,-81.33,0.8300100894984302,5.0,0
4.7,-13.38,-7.83,-1.04,1.82,0.92,-33.02,36.56,0.17,51.08,-41.32,0.8300001193929404,5.0,0
6.03,-15.45,-13.01,-0.55,0.45,0.4,-25.19,34.41,22.48,41.41,-81.01,0.8299939116652456,5.0,0
0.22,-17.2,-7.53,-0.9,2.32,0.56,-24.12,29.75,23.85,36.94,-29.84,0.8299402384329763,5.0,0
1.75,-16.38,-15.21,-0.32,0.56,0.2,-5.43,21.68,31.57,40.88,-56.43,0.829936738238178,5.0,0
-7.34,-7.82,-6.56,3.51,-2.63,2.73,32.49,-20.78,4.29,-62.9,-7.56,0.829848370405163,5.0,0
7.84,-11.94,-15.9,-0.12,0.89,0.99,-25.55,34.41,20.07,46.22,-66.66,0.8297188562411765,5.0,0
3.12,-15.04,-16.87,-0.81,0.2,0.55,-44.95,27.77,17.5,28.64,-73.15,0.8296852357354357,5.0,0
8.95,-9.46,-5.64,0.82,-1.13,0.31,-39.43,36.56,0.51,58.72,-51.1,0.8296068190114386,5.0,0
2.67,-20.62,-10.84,-1.03,1.79,0.05,-23.23,33.51,-14.07,44.35,-43.81,0.8295722425972331,5.0,0
6.74,-16.09,-7.94,1.69,-0.79,0.66,-31.78,36.02,-3.77,45.7,-22.25,0.8294972424341999,5.0,0
0.49,-18.71,-11.29,-0.86,2.31,0.79,-24.12,29.75,23.85,37.17,-29.88,0.8291501107920799,5.0,0
0.45,-18.53,-10.05,0.47,1.45,0.1,-4.18,34.05,10.81,34.69,-24.95,0.8289193787891643,5.0,0
3.97,-15.08,-6.46,-0.73,1.23,1.14,-33.02,36.56,0.17,49.71,-39.39,0.8289147016176942,5.0,0
0.12,-13.78,-13.13,-1.11,1.82,0.42,-3.29,24.55,26.42,40.4,-54.61,0.8288422873581943,5.0,0
0.12,-13.78,-13.13,-1.11,1.82,0.42,-3.29,24.55,26.42,40.27,-54.61,0.8286803886845983,5.0,0
6.74,-16.09,-7.94,1.69,-0.79,0.66,-31.78,36.02,-3.77,44.0,-17.12,0.8284331043942924,5.0,0
6.34,-15.85,-10.21,1.69,-1.1,0.43,-31.07,34.59,-8.92,42.53,-13.39,0.8284133145138174,5.0,0
4.42,-13.89,-7.22,-0.97,1.71,1.01,-33.02,36.56,0.17,50.95,-41.18,0.8283824017275622,5.0,0
3.3,-15.64,-10.48,0.07,0.89,0.14,-16.11,37.09,-5.49,56.17,-35.9,0.8283117615082586,5.0,0
6.91,-15.44,-8.4,1.6,-0.61,0.71,-31.78,36.02,-3.77,45.76,-22.24,0.827909925681236,5.0,0
4.67,-13.06,-14.41,-1.39,1.41,0.76,-48.87,27.42,15.44,29.89,-66.45,0.8275789091088307,5.0,0
8.95,-9.46,-5.64,0.82,-1.13,0.31,-39.43,36.56,0.51,58.72,-51.12,0.8275288914924409,5.0,0
6.35,-16.62,-8.37,1.76,-1.0,0.6,-31.78,36.02,-3.77,43.94,-17.18,0.8274648972881201,5.0,0
5.45,-8.09,-16.08,0.56,0.53,0.68,-33.91,-9.85,49.08,28.22,-64.47,0.8274171542935015,5.0,0
6.03,-15.45,-13.01,-0.55,0.45,0.4,-25.19,34.41,22.48,41.4,-80.69,0.8273511749353174,5.0,0
2.34,-23.64,-8.2,-1.65,2.34,-0.3,-8.27,35.66,2.05,38.13,-42.74,0.8271752119433279,5.0,0
5.67,-13.11,-9.14,-0.83,1.45,0.69,-34.98,36.74,-0.68,51.42,-41.64,0.8270888452338693,5.0,0
4.26,-14.53,-6.4,0.9,0.35,-0.13,-30.53,37.99,1.88,62.23,-53.5,0.8270035734998323,5.0,0
2.1,-18.65,-9.68,-0.7,1.19,0.0,-23.23,33.51,-14.07,44.28,-43.75,0.8269318265274838,5.0,0
0.45,-16.3,-7.56,-0.77,1.97,0.36,-24.12,29.75,23.85,36.83,-29.84,0.8268282795475713,5.0,0
6.4,-14.21,-12.91,-0.38,0.99,-1.78,-14.15,34.76,11.84,44.97,-73.34,0.8267794561503904,5.0,0
4.42,-13.89,-7.22,-0.97,1.71,1.01,-33.02,36.56,0.17,50.82,-41.06,0.8267620020183538,5.0,0
6.12,-14.62,-13.94,-0.88,0.28,0.7,-28.04,35.12,18.01,41.71,-81.78,0.8267262884139893,5.0,0
6.35,-16.62,-8.37,1.76,-1.0,0.6,-31.78,36.02,-3.77,43.88,-17.24,0.826517438514503,5.0,0
3.28,-17.83,-13.52,1.61,-1.1,-1.74,-19.85,27.95,29.0,49.95,-60.93,0.826486064304553,5.0,0
-9.11,3.09,-4.19,-0.54,0.73,0.25,48.07,-23.92,6.06,-86.53,-153.72,0.8259585060724103,5.0,0
3.94,-14.1,-5.34,0.97,0.63,-0.04,-30.53,37.99,1.88,62.36,-54.04,0.8258125816839147,5.0,0
