Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_isolation_forest,anomaly_vote_count
17705,1b414fac-ce1e-37ac-b07f-9e2486db8db4,1.990049751243781e-05,0.005685856432125,1407.0,2,private_ip,outlier,outlier,1228.0,1.0,8.0,E,6,6,0.2,2,1,5,0.7986393901643623,5
5630,b1b2bcf9-adb7-3e02-960e-58f8cd91b0e3,1.948051948051948e-05,0.0057720057720057,1386.0,2,private_ip,outlier,outlier,1202.0,1.0,8.0,E,6,6,0.2,2,1,5,0.7986393901643623,5
2740,9ad6f299-6e15-3c67-a7b2-db0f7267a17f,0.1374216748768472,0.0866995073891625,1015.0,8369,default,outlier,outlier,3.0,1.0,88.0,E,88,271,0.03539707419017764,26,13,12,0.7974755386830148,5
4577,d5016555-818f-387c-afeb-e94524aa9822,4.205336426914153e-05,0.0301624129930394,1724.0,5,default,outlier,outlier,53.0,1.0,52.0,E,52,189,0.07126696832579185,15,15,26,0.7967998418831184,5
34035,efe26724-6ee3-37ec-bc60-d256c6f2f154,0.1205566958277254,0.022207267833109,64.6086956521739,21498,default,Normal,normal,54.0,46.0,66.0,F,66,157,0.036596736596736595,11,25,16,0.7958326480413604,5
4987,a77c2eb4-367c-33a5-aee6-4779ef5c6115,0.3987233626588465,0.0830889540566959,1023.0,24474,default,outlier,outlier,2.0,1.0,85.0,E,85,214,0.02997198879551821,21,16,14,0.7958092515620215,5
4567,b62e5894-126e-364d-bd60-630268239f55,1.1034287812041117,0.1292217327459618,681.0,45087,default,outlier,outlier,1.0,1.0,88.0,E,88,220,0.028735632183908046,21,19,13,0.7955864152938057,5
25388,743171e5-a58e-385a-b830-a87320677089,0.0770346701164294,0.015006468305304,58.56060606060606,17865,default,Normal,normal,75.0,66.0,58.0,F,58,140,0.04234724742891712,11,22,17,0.7955250622473857,5
20878,b0c22af4-341d-3219-af22-1499ff5657fe,0.0062615789473684,0.0705263157894736,11.585365853658535,357,default,Normal,normal,101.0,82.0,67.0,F,67,118,0.02668475802804161,8,16,17,0.7951881278786959,5
2201,78e5b63e-9e80-3db2-bce0-722330695c4e,0.3350388471177944,0.1403508771929824,798.0,16042,default,outlier,outlier,2.0,1.0,112.0,E,112,269,0.021637709137709137,23,12,16,0.794123505525183,5
27931,980f26da-ff44-33a2-9980-f73b462125a2,0.1011733833177132,0.0187441424554826,60.39622641509434,19432,default,Normal,normal,67.0,53.0,60.0,F,60,143,0.0403954802259887,12,26,17,0.7930368169492549,5
26572,ab03e218-a62b-30a3-8e50-f53037c806c3,0.1219467787114846,0.0196078431372549,60.62264150943396,23509,default,Normal,normal,61.0,53.0,63.0,F,63,139,0.03558627752176139,10,27,16,0.7918640035157167,5
7598,f90bff13-cf5f-3d49-add5-0806b5753460,1.607717041800643e-05,0.0057877813504823,1555.0,2,private_ip,outlier,outlier,1148.0,1.0,9.0,E,8,8,0.14285714285714285,2,3,5,0.7911466675895432,5
3184,638d35b4-f401-3155-a047-2dfed55a79b9,0.921594744121715,0.1410788381742738,723.0,39979,default,outlier,outlier,1.0,1.0,102.0,E,101,241,0.023861386138613862,23,16,13,0.7910616824135253,5
15379,35a8e50a-356f-36af-af6e-bd9301694a1f,2.808219178082192e-05,0.0342465753424657,1460.0,3,default,outlier,outlier,40.0,1.0,50.0,E,50,183,0.0746938775510204,13,19,23,0.7898997882905305,5
7929,a6a962b4-5420-3f48-9469-c1b06bdf0397,0.8698953804347827,0.1141304347826086,736.0,38415,default,outlier,outlier,2.0,1.0,84.0,E,84,203,0.029116465863453816,20,20,12,0.7895952102587545,5
16171,08d225f8-6723-3fa4-8e1c-0e7d0b3c0f38,1.902587519025875e-05,0.0060882800608828,1314.0,2,private_ip,outlier,outlier,1134.0,1.0,8.0,E,6,6,0.2,2,1,5,0.7894763314626172,5
27638,262094e9-9242-3265-80d8-58c92a1320fe,0.017101409978308,0.0737527114967462,10.359550561797754,947,default,Normal,normal,117.0,89.0,68.0,F,68,117,0.025680421422300263,8,13,16,0.7892819673637546,5
3950,4f60c2e6-2e56-36bf-8836-f56770f6c21a,35.565704918032786,0.3333333333333333,183.0,390512,private_ip,outlier,outlier,1.0,1.0,61.0,E,61,113,0.03087431693989071,12,9,9,0.788175643373954,5
12285,c3c33e06-036b-3a20-85b2-6ead2f059bdc,4.542124542124542e-05,0.0432234432234432,1365.0,4,default,outlier,outlier,76.0,1.0,59.0,E,59,170,0.049678550555230856,12,15,29,0.7879510989397323,5
11904,a355e888-9cb3-33e4-9fc4-e44239a32e13,0.7558842337375965,0.0992282249173098,907.0,41136,default,outlier,outlier,2.0,1.0,90.0,E,90,208,0.025967540574282147,21,13,17,0.7879288922382656,5
7200,763e51b2-06ea-3d53-aea2-143b55af0cb6,1.771117166212534e-05,0.0054495912806539,1468.0,2,private_ip,outlier,outlier,1068.0,1.0,8.0,E,7,7,0.16666666666666666,2,2,5,0.7859709069411611,5
30816,c5b96c8f-b589-385f-9ef4-1aec6c16a758,0.0188475967174677,0.0679953106682297,9.271739130434783,965,default,Normal,normal,115.0,92.0,58.0,F,58,110,0.03327283726557774,9,18,18,0.7859130741224494,5
24370,f6fdcb2c-8267-311a-8efc-6a8030be8065,0.1120540765391015,0.0124792013311148,78.81967213114754,32326,default,Normal,normal,70.0,61.0,60.0,F,60,145,0.04096045197740113,12,22,15,0.785820344361644,5
6153,68367e6f-8ab1-3109-ade4-891f783e14e4,0.8872584175084175,0.1632996632996633,594.0,31622,default,outlier,outlier,1.0,1.0,97.0,E,97,257,0.027598797250859106,21,15,21,0.7857673696220185,5
5957,76554d78-85ab-3289-a916-255a1ac732df,1.852628205128205,0.2008547008547008,468.0,52022,default,outlier,outlier,2.0,1.0,94.0,E,94,197,0.022534889041409288,23,16,15,0.7848211777575146,5
15755,ad776986-2c00-384c-9208-b36b1b836256,1.9623875715453804e-05,0.0065412919051512,1223.0,2,private_ip,outlier,outlier,1051.0,1.0,8.0,E,6,6,0.2,2,1,5,0.7843650176045744,5
10531,ed75a55c-bfb0-3b22-a121-49ec0d6f8876,2.0202020202020203e-05,0.0062160062160062,1287.0,2,private_ip,outlier,outlier,1089.0,1.0,8.0,E,6,6,0.2,2,1,5,0.7843650176045744,5
33978,412d62e0-bbad-39ea-a3d5-3a7b153aa030,0.064540687919463,0.011744966442953,63.57333333333333,18464,default,Normal,normal,98.0,75.0,56.0,F,56,119,0.038636363636363635,12,24,13,0.7843194333863508,5
15688,d0921e71-d3c7-3298-b075-7949908a33b8,2.1455938697318007e-05,0.0053639846743295,1305.0,2,private_ip,outlier,outlier,1141.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7842433650062108,5
32568,ccb24f41-d3fc-3fb2-94d8-058c7dde2c23,0.0375622406639004,0.0774550484094052,7.53125,1630,default,Normal,normal,118.0,96.0,56.0,F,56,101,0.03279220779220779,9,14,20,0.7832105942236924,5
14418,34ebc2dc-5ae1-3727-9368-440eb349f73f,1.9984012789768184e-05,0.005595523581135,1251.0,2,private_ip,outlier,outlier,1060.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7825431724417369,5
16025,89c6d916-5c37-33e9-916f-f2fc34eb79a2,0.4331785137318255,0.0605815831987075,1238.0,32177,default,outlier,outlier,3.0,1.0,75.0,E,75,205,0.036936936936936934,20,19,11,0.7824979407204122,5
15443,1a1c2722-61bc-370e-bf44-5e9c4c3a2770,1.86706497386109e-05,0.0074682598954443,1339.0,2,private_ip,outlier,outlier,1142.0,1.0,10.0,E,8,8,0.14285714285714285,3,2,5,0.782408643386256,5
15251,97987491-faf8-3feb-804e-3541c3b04b9f,0.2414410555174777,0.04592186429061,1459.0,21136,default,outlier,outlier,2.0,1.0,67.0,E,67,199,0.04500226142017187,22,18,12,0.7820371579042565,5
6966,e7d0cdae-4a93-3f23-a73d-614a9827d962,1.730103806228374e-05,0.0062283737024221,1445.0,2,private_ip,outlier,outlier,1086.0,1.0,9.0,E,7,7,0.16666666666666666,2,2,5,0.7818849533652463,5
22622,43793006-394b-36cc-b965-6bebe5f7949f,0.1504140681653372,0.0261058738216098,74.54054054054055,24891,default,Normal,normal,43.0,37.0,72.0,F,72,168,0.03286384976525822,14,25,13,0.7802355931884778,5
7648,69deb9d9-de94-3f7d-b8c3-1a2864679c0b,0.0001774193548387,0.0273889227023737,1643.0,18,default,outlier,outlier,24.0,1.0,45.0,E,45,179,0.0904040404040404,18,20,21,0.7790872869060598,5
12875,6c571a82-19c0-3b49-9934-b64cce582729,2.168473728106756e-05,0.006672226855713,1199.0,2,private_ip,outlier,outlier,1014.0,1.0,8.0,E,6,6,0.2,2,1,5,0.777756928821509,5
3221,f267d608-cbac-310d-b32e-3e05984d9c6c,2.266545784224841e-05,0.0072529465095194,1103.0,2,private_ip,outlier,outlier,920.0,1.0,8.0,E,6,6,0.2,2,1,5,0.777756928821509,5
19622,ad413f33-4f5b-3bd6-940f-16f39b9c8be7,0.0945205393540294,0.0181875195986202,56.94642857142857,18086,default,Normal,normal,62.0,56.0,58.0,F,58,140,0.04234724742891712,11,27,15,0.7775153185063819,5
26268,37284957-785f-3d43-afcb-a2ee6608d439,0.0885074977947662,0.0161717142017053,56.68333333333333,18061,default,Normal,normal,73.0,60.0,55.0,F,55,133,0.04478114478114478,11,24,17,0.776986168874537,5
9907,dc576722-dad1-36d6-bfaf-36fb2bf45b57,2.155172413793104e-05,0.0060344827586206,1160.0,2,private_ip,outlier,outlier,989.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7759422657646524,5
12379,ef4b0c9e-8a65-39ee-932a-5054f164aafd,2.220248667850799e-05,0.0062166962699822,1126.0,2,private_ip,outlier,outlier,933.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7759422657646524,5
18464,6ef83c6c-161c-32df-a512-f340cbbb0cb8,0.0601590812420246,0.0123351765206295,66.22535211267606,16973,default,Normal,normal,87.0,71.0,58.0,F,58,127,0.038415003024803385,12,23,13,0.7752468910812103,5
9494,2d059e05-d0e6-3bb4-b200-dca2031a32de,0.0001153603034134,0.0347661188369153,1582.0,11,default,outlier,outlier,52.0,1.0,55.0,E,55,172,0.057912457912457915,14,15,27,0.7746313517716348,5
8750,890cc4e1-a7cf-390b-a4c6-bd34943216bd,0.0001159322033898,0.0352542372881355,1475.0,11,default,outlier,outlier,35.0,1.0,52.0,E,52,182,0.06862745098039216,15,19,17,0.7745344156625312,5
29044,42de59d0-ec83-3975-9b31-9886189f6ba8,0.109230975828111,0.0132050134288272,74.46666666666667,29283,default,Normal,normal,75.0,60.0,59.0,F,59,131,0.03828170660432496,10,24,15,0.7732898229541196,5
28299,dacbcc30-9a93-35f5-b735-10f3f4c544f9,0.0672210558499796,0.0124337545862209,69.09859154929578,19788,default,Normal,normal,90.0,71.0,61.0,F,61,126,0.03442622950819672,10,23,12,0.7730165554478114,5
10946,42f6c428-e470-338b-94f0-049b135b5309,0.0002196589769307,0.0591775325977933,997.0,14,default,outlier,outlier,52.0,1.0,59.0,E,59,183,0.05347749853886616,16,17,26,0.7728010092822252,5
34333,eb0d9697-da49-3ffb-9f8d-ce0fab981a23,840.8206153846154,0.0256410256410256,39.0,1967521,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.7721964159487427,4
27992,764e9d31-3f3c-30ae-a57f-7df204b6e467,0.1289315835712716,0.0142763013397759,78.5,35222,default,Normal,normal,70.0,58.0,65.0,F,65,150,0.036057692307692304,12,21,14,0.7718870442686254,5
26249,fa7f01ae-e5b7-3bec-bd91-6cc4fcb7601b,0.1025217988328184,0.0209406110538963,52.96363636363636,17919,default,Normal,normal,69.0,55.0,61.0,F,61,138,0.03770491803278689,12,26,14,0.771501975653746,5
34308,a6d43719-2b50-3aed-a218-12ed94de5176,0.0974652850831054,0.0126236061434883,74.265625,27796,default,Normal,normal,74.0,64.0,60.0,F,60,133,0.037570621468926556,10,23,14,0.7697960797703897,5
5883,bd238783-3989-3b96-bc0c-7dde1ce3084b,2.205882352941177e-05,0.0073529411764705,1088.0,2,private_ip,outlier,outlier,896.0,1.0,8.0,E,6,6,0.2,2,1,5,0.7694087251034697,5
23591,c3367779-e611-3b81-9313-88921cc31708,848.9697419354839,0.032258064516129,31.0,1579084,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.7693840796806124,4
2868,fbfb4002-3e30-346f-817a-e1a2ad4fa476,2.0819494584837543,0.1588447653429603,554.0,69204,default,outlier,outlier,2.0,1.0,88.0,E,88,197,0.025731452455590387,24,15,13,0.7693040884899078,5
11527,b9c666db-b2ed-3fb1-b8b5-859ddee4e2d6,0.2153640776699029,0.1391585760517799,618.0,7986,default,outlier,outlier,3.0,1.0,86.0,E,86,200,0.027359781121751026,21,16,15,0.7684688479812848,5
1946,7234d6ee-dd3f-3717-a549-40c3c3aab825,0.3800905797101449,0.1014492753623188,966.0,22031,default,outlier,outlier,2.0,1.0,98.0,E,98,259,0.027245949926362298,21,12,14,0.7674328904097628,5
12754,10d42a89-3a17-30a6-8e24-d214d5810bf9,0.0001297376093294,0.0422740524781341,1372.0,11,default,outlier,outlier,53.0,1.0,58.0,E,58,162,0.04900181488203267,16,13,23,0.767004626887835,5
15579,dc7a8801-8bb6-3355-b833-3f339b46850a,3.9716832061068703,0.2646310432569974,393.0,93653,default,outlier,outlier,1.0,1.0,104.0,E,104,196,0.018297236743838687,20,13,15,0.7667228927876797,5
10287,2a6237a8-0394-31d4-b176-f00370bde4e0,1.802656546489564e-05,0.0066413662239089,1054.0,2,private_ip,outlier,outlier,863.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7664807367478552,5
10550,26c57b3e-04b5-3198-bf72-6f1883f1d94b,2.354048964218456e-05,0.0065913370998116,1062.0,2,private_ip,outlier,outlier,878.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7664807367478552,5
4954,612a4555-7093-3c03-9d89-2f5a51a2f585,2.378774016468436e-05,0.0091491308325709,1093.0,2,private_ip,outlier,outlier,934.0,1.0,10.0,E,9,11,0.1527777777777778,3,3,6,0.766152967563098,5
12841,fca53020-66d3-3325-8a23-13499f4bc1e1,1.0358565737051793e-05,0.0063745019920318,1255.0,1,private_ip,outlier,outlier,657.0,1.0,8.0,E,7,8,0.19047619047619047,2,2,6,0.7660857852177623,5
3259,82116db1-266f-37ab-9008-ee61746e3f2f,0.7201720901126408,0.1038798498122653,799.0,34526,default,outlier,outlier,1.0,1.0,83.0,E,83,213,0.03129591536879224,25,15,14,0.76603746668283,5
26427,014877c0-41a5-33ec-ab24-77c334dceb79,0.1133052531945101,0.0137245622337908,82.86274509803921,28730,default,Normal,normal,59.0,51.0,58.0,F,58,131,0.039624924379915306,11,24,16,0.765000187166798,5
20492,224a26b8-c810-38f4-a621-0b62b98f629f,0.0656056680161943,0.0159244264507422,60.73770491803279,14585,default,Normal,normal,75.0,61.0,59.0,F,59,145,0.0423728813559322,13,22,13,0.7648433873565548,5
12412,5114858b-4d42-34d8-b5ee-50c44a2f1086,0.9935464285714286,0.1357142857142857,700.0,41729,default,outlier,outlier,1.0,1.0,95.0,E,95,257,0.02877939529675252,22,14,15,0.7641411186236295,5
20002,244f38bb-fd40-3acb-8d7c-4151a3d0e133,0.0143331626120358,0.0099871959026888,229.7058823529412,3359,default,Normal,normal,177.0,17.0,39.0,F,39,237,0.15991902834008098,21,21,9,0.762753801912947,5
20608,9a301ba6-2393-3e03-8764-4c5a5d3ccf07,0.1627389775493643,0.0175818230998106,77.02083333333333,36099,default,Normal,normal,57.0,48.0,65.0,F,65,149,0.03581730769230769,11,20,15,0.7617378331120916,5
7031,bbb8be8e-1e65-304e-995a-45f352f54be9,2.33739837398374e-05,0.0071138211382113,984.0,2,private_ip,outlier,outlier,802.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7614393296864603,5
11610,91810fa8-c2c6-3cb2-968d-20abfba25757,1.976284584980237e-05,0.0069169960474308,1012.0,2,private_ip,outlier,outlier,817.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7614393296864603,5
13907,e0f59b2d-ff0e-3185-ae35-be8d86f045f0,0.4840700549450549,0.1236263736263736,728.0,21145,default,outlier,outlier,3.0,1.0,90.0,E,90,235,0.02933832709113608,24,15,13,0.7606948791689263,5
26436,3724c007-30db-39c4-a1de-22e3f51e5140,0.1716888888888889,0.0259259259259259,71.47058823529412,25033,default,Normal,normal,40.0,34.0,63.0,F,63,155,0.03968253968253968,14,24,15,0.7601606382486934,5
3185,677cf61f-c097-36d3-bc48-8997fb99782f,1.7293997965412005e-05,0.0071210579857578,983.0,2,private_ip,outlier,outlier,781.0,1.0,7.0,E,6,6,0.2,2,1,5,0.759203626529323,5
20083,119d8d0a-5c31-3b98-aba2-d727d079fcd1,0.0974420121774427,0.0165265294288199,63.87037037037037,20165,default,Normal,normal,68.0,54.0,57.0,F,57,121,0.03790726817042606,11,24,15,0.7588510548788566,5
31472,4c1baee5-351f-3543-9d75-40ac60b3f228,0.1028692990511172,0.017447199265381,54.45,20165,default,Normal,normal,73.0,60.0,57.0,F,57,126,0.039473684210526314,10,26,13,0.7579278461978376,5
2151,d3a075cf-62f6-35c8-8623-225999af6de4,0.7277707509881423,0.1198945981554677,759.0,33143,default,outlier,outlier,2.0,1.0,91.0,E,91,205,0.025030525030525032,19,12,21,0.7574260157556367,5
3473,dfd78806-b354-33ee-972e-e2fdef3b7736,2.1852237252861603e-05,0.0072840790842872,961.0,2,private_ip,outlier,outlier,785.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7569709466185585,5
31639,715b9ffe-bd17-39eb-a29a-4b3de586ca2a,0.0926070782743477,0.0154998708344097,66.74137931034483,21509,default,Normal,normal,77.0,58.0,60.0,F,60,119,0.03361581920903955,12,24,13,0.7563624701095144,5
21665,12e1f8b0-3693-3df6-abc7-ee53bf07e9de,0.0076952714535901,0.1225919439579684,8.157142857142857,264,default,Normal,normal,89.0,70.0,70.0,F,70,118,0.02443064182194617,7,14,14,0.7556808819458636,5
669,c5c670f5-3c00-3609-bd8e-2ea29890e74d,1.808510638297872e-05,0.0085106382978723,940.0,2,private_ip,outlier,outlier,755.0,1.0,8.0,E,6,6,0.2,2,1,5,0.7552357425833278,5
8478,d53d1646-1723-3715-aa80-ce3a92aab8a6,0.5229102803738318,0.2037383177570093,535.0,16786,default,outlier,outlier,4.0,1.0,109.0,E,109,224,0.019028202514441046,22,13,14,0.7551771671155935,5
23314,f9bce473-ad56-36d2-972f-2de55d188d0c,0.0384184118673647,0.0125072716695753,156.27272727272728,7925,default,Normal,normal,164.0,22.0,43.0,F,43,254,0.1406423034330011,19,20,8,0.7537611102568871,5
5040,20dba05f-63bd-3c70-b6dc-225cf59bf4b7,0.1040434988179669,0.0264775413711583,2115.0,13204,default,outlier,outlier,1.0,1.0,56.0,E,56,217,0.07045454545454545,22,17,12,0.7535017372090671,5
12736,e7cda4dc-2d1b-3d9a-940f-9460030c2112,2.014846235418876e-05,0.0074231177094379,943.0,2,private_ip,outlier,outlier,752.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7534455570345215,5
523,f6fb7437-56a9-3604-b070-ac84eca13379,1.097993492407809,0.2125813449023861,461.0,30371,default,outlier,outlier,2.0,1.0,98.0,E,98,216,0.022722491058278983,25,16,11,0.7531501214376768,5
6165,80b0fc27-8a33-3b8a-8384-0e0fb46cd152,0.635038873994638,0.113941018766756,746.0,28425,default,outlier,outlier,1.0,1.0,85.0,E,85,207,0.028991596638655463,25,13,15,0.7525240193779889,5
1270,87b43763-03de-3152-a052-67b97776f340,2.8037383177570094e-05,0.0161993769470405,1605.0,3,private_ip,outlier,outlier,103.0,1.0,26.0,E,26,58,0.08923076923076922,12,12,4,0.7520091915519608,5
23938,9cddfef1-7135-3726-958a-5ba29d8cc88b,0.095313865455332,0.0127622755786285,75.78688524590164,26439,default,Normal,normal,69.0,61.0,59.0,F,59,125,0.03652834599649328,9,25,14,0.7516902344062004,5
32147,82a7af95-0492-3b3a-8c74-054bd8d2135d,0.0977012811867835,0.0212407282535401,53.92727272727273,17387,default,Normal,normal,67.0,55.0,63.0,F,63,138,0.03533026113671275,9,24,12,0.7512942081096756,5
30256,4689f8bf-ec64-385e-9386-9db4010c1a03,0.1222727927927928,0.0219819819819819,60.32608695652174,20359,default,Normal,normal,60.0,46.0,61.0,F,61,126,0.03442622950819672,11,23,15,0.7512207700557929,5
12891,926255c3-7355-3a89-8872-4d3e4d3407fa,1.1330049261083744e-05,0.0078817733990147,1015.0,1,private_ip,outlier,outlier,628.0,1.0,8.0,E,7,8,0.19047619047619047,2,2,6,0.7511910107421867,5
24884,f096db53-8aa6-3117-8e23-26dfc9c4c155,0.0894916548797736,0.0164073550212164,65.46296296296296,18982,default,Normal,normal,66.0,54.0,58.0,F,58,125,0.03781004234724743,12,22,15,0.7511529570439993,5
16200,9174228d-f8cf-308e-977d-bfc3f0301c12,0.4511554404145078,0.0694300518134715,965.0,26122,default,outlier,outlier,1.0,1.0,67.0,E,67,213,0.04816824966078698,21,15,17,0.7505210264910109,5
11380,f6fe715c-2667-303d-a159-2d794705e572,0.0249920382165605,0.2197452229299363,314.0,471,private_ip,outlier,outlier,10.0,1.0,69.0,E,69,131,0.02791986359761296,18,12,8,0.7503005031547721,5
4565,b4f56ee1-d084-3376-8cd7-703f8fe8c468,2.7262813522355503e-05,0.0076335877862595,917.0,2,private_ip,outlier,outlier,739.0,1.0,7.0,E,6,6,0.2,2,1,5,0.7502264270916927,5
18382,79ef6537-de17-38bb-accc-f2ad28b3ef80,0.074985493898227,0.0131245682707805,66.81538461538462,19540,default,Normal,normal,76.0,65.0,57.0,F,57,132,0.041353383458646614,12,22,14,0.7501937673428343,5
14807,1d7c162d-9d6c-3c19-82fb-1438680b75b2,0.4770970149253731,0.1492537313432835,536.0,15344,default,outlier,outlier,2.0,1.0,80.0,E,80,205,0.03243670886075949,22,18,13,0.7499023536998843,5
20191,725690f1-0072-30ad-a894-ae178042489e,816.8762857142857,0.0357142857142857,28.0,1372353,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.749228416284291,4
32561,b80b7677-fc4a-3054-bd82-5eca6d08d1d2,0.0885622401247401,0.0148128898128898,63.08196721311475,20448,default,Normal,normal,78.0,61.0,57.0,F,56,133,0.04318181818181818,12,22,14,0.7486104370685265,5
7281,703fed14-2cdc-36d2-82f4-2f0ad397c9e8,0.0002225090345895,0.0263293753226639,1937.0,26,default,outlier,outlier,50.0,1.0,51.0,E,51,157,0.06156862745098039,11,17,25,0.7485186723131673,5
13515,10767265-a051-3b8a-b243-f7e511a66d72,1.5625e-05,0.0100446428571428,896.0,1,private_ip,outlier,outlier,707.0,1.0,9.0,E,6,6,0.2,2,1,5,0.748498320830619,5
16451,819402bc-85c3-3027-bae1-438ba23cd6ea,7.000663570006637e-05,0.033178500331785,1507.0,7,default,outlier,outlier,56.0,1.0,50.0,E,50,158,0.06448979591836734,14,12,25,0.7484853485726242,5
6220,290afbb0-dde4-37b5-9d4f-16656ca008fd,1.4671406593406593,0.1934065934065934,455.0,40053,default,outlier,outlier,1.0,1.0,88.0,E,88,211,0.027560083594566354,22,18,11,0.7475616408655048,5
5635,b69522c8-96e9-3587-b1fb-42aecd89d012,0.3678436893203883,0.0699029126213592,1030.0,22733,default,outlier,outlier,3.0,1.0,72.0,E,72,210,0.04107981220657277,21,14,16,0.7475340213440883,5
14175,707a71d4-87ca-3873-a575-3959d5e8200e,1.419579651941098,0.1151271753681392,747.0,63626,default,outlier,outlier,2.0,1.0,86.0,E,86,235,0.032147742818057455,19,16,11,0.7473016796195682,5
33412,f9e2a426-79bc-3719-bee0-c9938e86d6c3,0.1005619204307508,0.0164522883637451,56.66101694915254,20171,default,Normal,normal,80.0,59.0,55.0,F,55,130,0.04377104377104377,11,23,14,0.7468452328409808,5
14430,5125c1e6-fd05-37de-99ab-b75f6d584ea3,0.3384769392033542,0.0849056603773584,954.0,19375,default,outlier,outlier,1.0,1.0,81.0,E,81,192,0.02962962962962963,20,18,9,0.7460543722446086,5
17555,7b11b1f8-401c-3124-a8af-65122f80e02d,0.8988338815789474,0.131578947368421,608.0,32790,default,outlier,outlier,2.0,1.0,80.0,E,80,210,0.03322784810126582,24,16,12,0.7460109823029235,5
16544,a13439a4-d40c-3b22-9f47-3d70e0f4350b,0.2359812002892263,0.0455531453362256,1383.0,19582,default,outlier,outlier,1.0,1.0,63.0,E,63,199,0.05094726062467998,21,17,11,0.7455450495394337,5
