Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_hbos,anomaly_vote_count
15962,df7dd2d1-8e38-359f-8488-c1abba547f60,1.7742072538860103,0.238341968911917,193.0,20546,private_ip,outlier,outlier,1.0,1.0,46.0,E,45,86,0.043434343434343436,12,11,4,0.7773635048587694,3
14587,f7be52a7-8888-32a7-9272-69fc0b61f327,0.8499608938547486,0.2346368715083799,179.0,9129,private_ip,outlier,outlier,1.0,1.0,42.0,E,42,90,0.05226480836236934,13,9,3,0.7773635048587694,3
17460,5427c7a1-0a68-36da-b4b8-79440835eeb5,0.5570416666666667,0.244047619047619,168.0,5615,private_ip,outlier,outlier,2.0,1.0,41.0,E,41,73,0.04451219512195122,11,9,1,0.7773635048587694,3
11310,3a2f3e61-d4e8-348b-90d1-17cdd5c6a5a5,3.5422,0.2571428571428571,140.0,29755,private_ip,outlier,outlier,1.0,1.0,36.0,E,36,67,0.05317460317460317,10,8,4,0.7773635048587694,3
1650,072aca44-8ad4-3bec-8056-0d34af275917,2.6298440860215053,0.2258064516129032,186.0,29350,private_ip,outlier,outlier,1.0,1.0,42.0,E,42,78,0.04529616724738676,12,9,4,0.7773635048587694,3
13054,6de6c7f4-f4b7-361a-9ad2-a0b74731772e,1.441945,0.18,200.0,17304,private_ip,outlier,outlier,1.0,1.0,36.0,E,36,84,0.06666666666666667,9,13,4,0.7695228039374439,3
25287,2a8573f2-492e-328a-b43d-00294547ab44,1.3643529411764703,0.1229946524064171,187.0,15309,private_ip,outlier,outlier,3.0,1.0,23.0,F,23,65,0.12845849802371542,5,8,6,0.762706737483552,3
4564,b44c7e7b-b2d2-3205-bc69-5789f4905a35,4.802775641025641,0.3397435897435897,156.0,44954,private_ip,outlier,outlier,1.0,1.0,53.0,E,53,93,0.03374455732946299,8,9,3,0.7539136226903075,3
2179,3d064b03-c5d2-35d9-aaca-ad4e1ee9220e,16.5074453125,0.3046875,128.0,126778,private_ip,outlier,outlier,1.0,1.0,39.0,E,39,69,0.0465587044534413,9,9,4,0.7539136226903075,3
1789,b0153c1d-b9aa-359b-a308-840dba411ebb,3.6513224043715846,0.1584699453551912,183.0,40092,private_ip,outlier,outlier,1.0,1.0,29.0,E,29,66,0.0812807881773399,9,10,7,0.7511659182844164,3
7887,3fd63be5-6b12-3dcb-9196-c9efd5562e47,2.427735,0.12,200.0,29133,private_ip,outlier,outlier,1.0,1.0,24.0,E,24,67,0.1213768115942029,7,8,7,0.7511659182844164,3
16289,9929374e-0bdd-301b-811d-95be1d1df66d,3.222035,0.16,200.0,38665,private_ip,outlier,outlier,1.0,1.0,32.0,E,32,77,0.07762096774193548,9,10,8,0.7511659182844164,3
3003,84988515-b7c6-3c04-8796-e55fa738d70c,2.569803149606299,0.2283464566929134,127.0,19582,private_ip,outlier,outlier,1.0,1.0,29.0,E,29,65,0.08004926108374384,9,9,5,0.7511447581099028,3
15784,f5698fdd-52cc-34b9-9a53-2ad30f98a56c,0.843069306930693,0.3762376237623762,101.0,5109,private_ip,outlier,outlier,1.0,1.0,38.0,E,38,66,0.04694167852062589,12,7,3,0.7495839471911865,3
16031,946c2c85-1589-3570-a633-3409af0ec994,9.847899159663866,0.361344537815126,119.0,70314,private_ip,outlier,outlier,1.0,1.0,43.0,E,43,69,0.03820598006644518,13,7,2,0.7495839471911865,3
9018,a1ab5544-a122-3258-affa-012cfc1b4060,1.5988666666666669,0.1777777777777777,180.0,17268,private_ip,outlier,outlier,1.0,1.0,32.0,E,32,72,0.07258064516129033,11,7,5,0.7468362427852955,3
16024,870cfae5-834d-3023-b6c6-6d81b89ec6f4,3.30947,0.185,200.0,39714,private_ip,outlier,outlier,1.0,1.0,37.0,E,37,79,0.05930930930930931,9,8,4,0.7452727078897352,3
6262,98f0246e-7ca9-3eeb-b8f9-12f980f90e82,2.511145,0.19,200.0,30134,private_ip,outlier,outlier,1.0,1.0,38.0,E,38,74,0.05263157894736842,12,7,2,0.7409430323906144,3
5978,b3160b48-30e3-32f3-a576-42afcc3bb676,2.6888832487309644,0.182741116751269,197.0,31783,private_ip,outlier,outlier,1.0,1.0,36.0,E,36,79,0.0626984126984127,11,7,4,0.7409430323906144,3
2011,2173898c-7b38-39ed-81ae-ef516dddb036,16.374468253968253,0.2936507936507936,126.0,123791,private_ip,outlier,outlier,1.0,1.0,37.0,E,37,67,0.0503003003003003,11,6,3,0.7409218722161008,3
895,69a25975-05fe-378d-a054-eeb21ff08fa5,16.16491719745223,0.286624203821656,157.0,152274,private_ip,outlier,outlier,1.0,1.0,45.0,E,45,74,0.03737373737373737,11,7,4,0.7409218722161008,4
12329,52de4fd7-4003-3d57-9ddd-b62b874bb94d,21.24955782312925,0.2653061224489796,147.0,187422,private_ip,outlier,outlier,1.0,1.0,39.0,E,39,73,0.049257759784075573,11,6,4,0.7409218722161008,3
11070,9ce120d1-fa74-3b49-92a8-a63365acfbf7,9.033024844720495,0.2360248447204969,161.0,87260,private_ip,outlier,outlier,1.0,1.0,38.0,E,37,70,0.052552552552552555,11,6,3,0.7409218722161008,3
6972,03224686-875c-3163-a840-54a467bb07e3,0.0041606969990319,0.0406582768635043,2066.0,516,default,outlier,outlier,163.0,1.0,84.0,E,82,317,0.04772658837699488,34,29,25,0.7398630981854628,5
9987,bcdf67cc-68e4-3010-a534-31658408bfb0,0.0035425183973834,0.0347506132461161,2446.0,520,default,outlier,outlier,183.0,1.0,85.0,E,83,288,0.04231560387893035,33,28,18,0.7397967708989561,5
11717,b660a673-2d72-30d8-bbf8-c1a55459009f,0.0057535436671239,0.0365797896662094,2187.0,755,default,outlier,outlier,152.0,1.0,80.0,E,78,267,0.044455544455544456,32,26,18,0.7391640722007176,5
1031,e3f16723-eaa4-334e-99ff-dddc99435662,0.0040665499124343,0.0367775831873905,2284.0,558,default,outlier,outlier,165.0,1.0,84.0,E,82,290,0.043661547726588375,37,30,16,0.7379044709299288,5
12713,a43f8865-27bd-3f67-b1ea-5f9088a53dbb,0.0033358407079646,0.0371681415929203,2260.0,453,default,outlier,outlier,172.0,1.0,84.0,E,82,278,0.04185486299307437,34,28,15,0.7378169544678334,5
15316,59fafe01-300e-3a0e-93ac-f07b6ecce438,0.0036809935205183,0.0362850971922246,2315.0,512,default,outlier,outlier,164.0,1.0,84.0,E,82,287,0.043209876543209874,35,29,15,0.7378169544678334,5
4585,ee54a555-ad47-355f-a2bc-6ed97d2a0548,0.0035169197396963,0.0364425162689804,2305.0,487,default,outlier,outlier,170.0,1.0,84.0,E,82,286,0.04305931948208371,35,30,16,0.7378169544678334,5
12172,b6ebf444-642b-390d-b858-98889746a54f,0.0034492170969107,0.0355480321625052,2363.0,490,default,outlier,outlier,172.0,1.0,84.0,E,82,278,0.04185486299307437,36,27,16,0.7372029386949408,5
8833,7a0b2cd0-5e4f-3bec-9c72-1dc927ecc61b,0.153570652173913,0.058695652173913,1840.0,16955,default,outlier,outlier,2.0,1.0,108.0,E,108,338,0.029248875043267567,34,27,16,0.7357353634762143,5
268,22dcbed5-eec5-3f2e-89ea-309dcabd51e0,0.1980051605504587,0.0619266055045871,1744.0,20720,default,outlier,outlier,2.0,1.0,108.0,E,107,327,0.028830894022218303,33,25,14,0.7357353634762143,5
27318,63a115df-52e2-3491-964e-4e861d6d2719,0.0604911504424778,0.0973451327433628,226.0,821,private_ip,outlier,outlier,11.0,1.0,22.0,F,22,94,0.20346320346320346,7,8,2,0.7332787199268851,3
24504,68ad3490-fb71-34ed-89fb-eb82c1c4ad07,0.5510247933884298,0.0785123966942148,242.0,8001,private_ip,outlier,outlier,13.0,1.0,19.0,F,19,101,0.2953216374269006,9,9,2,0.7332787199268851,3
7745,89e16ac2-8e00-3904-aa37-e738391d8826,0.3328949579831932,0.0957983193277311,1190.0,23769,default,outlier,outlier,2.0,1.0,114.0,E,114,242,0.018785902810122653,29,21,14,0.733101598142873,5
7824,7caaf56d-3726-353c-9e99-909d0137fbe3,0.0651426619828259,0.0464480874316939,2562.0,10014,default,outlier,outlier,2.0,1.0,119.0,E,119,330,0.02350092579404643,24,18,22,0.7326427751609709,5
12666,29297f5d-7330-39c9-b592-2457da7dfd41,0.357553744493392,0.0951541850220264,1135.0,24350,default,outlier,outlier,2.0,1.0,108.0,E,107,314,0.027684711691059776,28,19,20,0.7325941791137086,5
6182,b72200a7-b82d-39b1-a9b1-4e76fb7a167d,0.5671489852398525,0.1042435424354243,1084.0,36888,default,outlier,outlier,2.0,1.0,113.0,E,113,294,0.023230088495575223,32,31,20,0.7321088686411565,5
6799,e01f0fe4-eda5-35df-88b0-6acf38a87fdc,0.3582544563279857,0.088235294117647,1122.0,24118,default,outlier,outlier,1.0,1.0,99.0,E,99,290,0.029890744176458463,25,17,21,0.7311194628909085,5
16992,e2498c02-c30e-3daa-8840-fbda9ec9e512,0.3173186504217432,0.0909090909090909,1067.0,20315,default,outlier,outlier,1.0,1.0,97.0,E,97,308,0.03307560137457045,21,20,16,0.7307936268706856,5
5455,924d2b17-646f-3011-9eba-0c87d76ecef4,0.2858014705882353,0.1144957983193277,952.0,16325,default,outlier,outlier,2.0,1.0,109.0,E,109,296,0.025144410465511382,32,22,18,0.7302848460196086,5
1270,87b43763-03de-3152-a052-67b97776f340,2.8037383177570094e-05,0.0161993769470405,1605.0,3,private_ip,outlier,outlier,103.0,1.0,26.0,E,26,58,0.08923076923076922,12,12,4,0.7297640453379319,5
131,8d1ce83b-c9cc-3a80-8ca8-eb222780d5fc,0.3539963547995139,0.1300121506682867,823.0,17481,default,outlier,outlier,1.0,1.0,107.0,E,107,276,0.02433433256921178,28,20,20,0.7294354328414862,5
12338,7a21a002-d532-3bfe-9452-336888e324da,0.2095996847911741,0.1040189125295508,1269.0,15959,default,outlier,outlier,2.0,1.0,132.0,E,132,350,0.02024057367568818,38,23,16,0.7293610853875289,5
1110,c29c49cd-f902-37d5-97e6-65ae540be1c5,0.2508304526748971,0.0847736625514403,1215.0,18286,default,outlier,outlier,2.0,1.0,103.0,E,103,270,0.02569960022844089,25,17,13,0.7291396464597858,5
16100,632bbacf-9412-33ea-ac64-df2cc7b330be,0.3996924939467312,0.1501210653753026,826.0,19809,default,outlier,outlier,2.0,1.0,124.0,E,124,289,0.01894833464463677,27,21,17,0.7289781574166214,5
8318,0d399859-ab99-3f96-aaf8-bdd5fd533f8f,0.235218817204301,0.121505376344086,930.0,13126,default,outlier,outlier,3.0,1.0,113.0,E,113,248,0.019595448798988623,24,20,20,0.7288366212348918,5
2142,b0d32d7d-7957-3d6a-acaa-5d7a3e9dc5db,0.2171667731629393,0.0741214057507987,1565.0,20392,default,outlier,outlier,2.0,1.0,116.0,E,116,304,0.022788605697151423,21,17,16,0.7286873740955346,5
1649,0413f9f6-cb9f-3625-a13a-57449340bb86,0.1476089866156787,0.0401529636711281,2092.0,18528,default,outlier,outlier,5.0,1.0,84.0,E,84,259,0.03714859437751004,25,26,15,0.7278844142232888,5
25871,dc6517ec-8cc1-3d5c-86c0-de60976a4494,0.7888317757009345,0.1121495327102803,214.0,10129,private_ip,outlier,outlier,9.0,1.0,24.0,F,24,92,0.16666666666666666,7,9,1,0.7276776892767408,3
22113,b15ec9aa-54ed-3c09-ad21-96ea689e239a,1.3307783251231526,0.1280788177339901,203.0,16209,private_ip,outlier,outlier,9.0,1.0,26.0,F,26,99,0.1523076923076923,7,8,2,0.7276776892767408,3
22813,6bd388b2-705b-3294-ba6e-1a3f35d46d21,0.9229352331606218,0.1243523316062176,193.0,10688,private_ip,outlier,outlier,8.0,1.0,24.0,F,24,93,0.16847826086956522,7,9,1,0.7276776892767408,3
26606,1686ffd4-36fc-3e08-a28b-0894aab3b07f,0.5915527426160339,0.1054852320675105,237.0,8412,private_ip,outlier,outlier,10.0,1.0,25.0,F,25,101,0.16833333333333333,9,8,3,0.7276776892767408,3
7268,5273fe5e-ea08-34de-ac8c-a0ded8be6d0a,0.4754732858414959,0.0845948352626892,1123.0,32038,default,outlier,outlier,1.0,1.0,95.0,E,95,276,0.030907054871220606,23,18,16,0.7275019293146416,5
2428,f1a78288-4e58-3f52-bbaa-4420173fff35,0.42750346740638,0.1678224687933426,721.0,18494,default,outlier,outlier,2.0,1.0,121.0,E,120,296,0.02072829131652661,26,20,15,0.7269983409854986,5
406,bfd829fb-e6d2-3e56-b1f6-797e43764652,0.1701899441340782,0.0734237829209896,1253.0,12795,default,outlier,outlier,3.0,1.0,92.0,E,92,242,0.028905876731963688,29,24,12,0.7264245686995446,5
14765,af5e88e1-ee60-3677-b69f-bc6d6a4b2751,0.5995986206896552,0.16,725.0,26083,default,outlier,outlier,2.0,1.0,116.0,E,116,250,0.018740629685157422,27,20,15,0.7260073916256465,5
5623,9d1e9e28-d344-3662-87c9-337a7b046d8c,12.851290322580644,0.3225806451612903,217.0,167324,datacenter,outlier,outlier,1.0,1.0,70.0,E,70,127,0.02629399585921325,16,10,6,0.7258490084107498,4
4726,9ee9f899-c80b-3a60-8b11-b89c660e1604,0.5341145510835913,0.1465428276573787,969.0,31054,default,outlier,outlier,2.0,1.0,142.0,E,142,359,0.0179302766956348,34,19,15,0.7256088968411993,5
7461,9229f563-0bf3-394d-ba82-37200901adc1,11.195155000000002,0.135,200.0,134342,private_ip,outlier,outlier,1.0,1.0,27.0,E,27,59,0.08404558404558404,11,8,9,0.7251985899250377,3
8232,1a74de16-83ce-3d26-bc33-948e959921b3,0.2352843068261787,0.0612244897959183,1421.0,20061,default,outlier,outlier,1.0,1.0,87.0,E,87,242,0.03234429296979417,24,18,19,0.7251252307824909,5
6353,bb89e321-a907-3d20-b050-5292b8e2e76c,0.2114502164502164,0.0606060606060606,1386.0,17585,default,outlier,outlier,2.0,1.0,84.0,E,84,255,0.03657487091222031,26,19,17,0.7249572267995333,5
4283,7baef533-a1e0-3e15-84af-e5c94b343154,0.4788252536640361,0.133032694475761,887.0,25484,default,outlier,outlier,4.0,1.0,118.0,E,118,301,0.021802115022454004,29,17,15,0.7248268447683467,5
12149,7fa13d3e-6d42-32ba-83bd-04c688638687,0.373309152872444,0.1061343719571567,1027.0,23004,default,outlier,outlier,2.0,1.0,109.0,E,109,267,0.0226809378185525,28,16,13,0.7248268447683467,5
16890,a3aa05e3-f068-3b21-aef8-e04458a174db,13.450638036809815,0.1901840490797546,163.0,131548,private_ip,outlier,outlier,1.0,1.0,31.0,E,31,66,0.07096774193548387,14,11,3,0.7246404543102919,3
7848,b5c94115-e278-3a73-b442-43102f67627f,0.00688995215311,0.1531100478468899,209.0,87,private_ip,outlier,outlier,3.0,1.0,32.0,E,31,72,0.07741935483870968,14,10,4,0.7246404543102919,3
9444,a9cfd23b-30bb-34fc-bc55-d6910ae9b311,0.7006893382352941,0.0762867647058823,1088.0,45741,default,outlier,outlier,2.0,1.0,83.0,E,83,264,0.03878930355568616,29,19,14,0.7242391478890323,5
10267,fd0fadc0-306e-30ed-9cac-ae4b31e35a30,0.1758109756097561,0.0532734274711168,1558.0,16435,default,outlier,outlier,1.0,1.0,83.0,E,83,291,0.04275639141933588,24,16,16,0.7241363637112203,5
196,434d2280-6cb7-39e0-a12f-604de08cc7a0,0.4741092077087794,0.1199143468950749,934.0,26570,default,outlier,outlier,2.0,1.0,112.0,E,112,256,0.02059202059202059,30,19,14,0.7238358954084945,5
7245,1df9a481-e67e-3301-af63-3d1b09d1c700,1.319300963081862,0.1717495987158908,623.0,49316,default,outlier,outlier,3.0,1.0,107.0,E,107,268,0.023628989596191148,25,17,16,0.7235201561653597,5
31802,75f79982-47a4-376f-a82b-aafe2438a989,0.0770081967213114,0.1024590163934426,244.0,1128,private_ip,outlier,outlier,12.0,1.0,25.0,F,25,103,0.17166666666666666,10,7,2,0.72334801377762,3
3381,dc440d09-6a06-36d0-98b9-145628a1bed4,0.2512237403928266,0.0717335610589239,1171.0,17651,default,outlier,outlier,6.0,1.0,84.0,E,84,228,0.03270223752151463,24,18,15,0.7229774103684106,5
11068,95a2a827-f97c-3e29-b255-b1c1cfb300d2,0.9479766423357664,0.1751824817518248,685.0,38962,default,outlier,outlier,2.0,1.0,120.0,E,120,257,0.01799719887955182,24,16,13,0.7225292068055076,5
598,d8c35306-1d22-3e57-b638-e2562a3e0674,0.612673417721519,0.1139240506329113,790.0,29041,default,outlier,outlier,2.0,1.0,90.0,E,90,212,0.026466916354556804,24,18,14,0.7215117660075719,5
13643,d81b1d68-7ff0-3238-abed-9b91b07beda6,0.1918424369747899,0.2121848739495798,476.0,5480,default,outlier,outlier,3.0,1.0,101.0,E,101,211,0.020891089108910892,24,19,17,0.7212688620050524,5
4987,a77c2eb4-367c-33a5-aee6-4779ef5c6115,0.3987233626588465,0.0830889540566959,1023.0,24474,default,outlier,outlier,2.0,1.0,85.0,E,85,214,0.02997198879551821,21,16,14,0.7211532059591713,5
14226,0ee55549-923f-32dd-95bb-7f9ac6b06fe5,0.7964657853810264,0.1866251944012441,643.0,30728,default,outlier,outlier,2.0,1.0,120.0,E,120,244,0.017086834733893556,23,19,14,0.7208914896603632,5
6642,1a211935-1c04-3b29-be82-cca5e64132e2,0.3379252688172043,0.1032258064516129,930.0,18857,default,outlier,outlier,3.0,1.0,96.0,E,96,236,0.02587719298245614,19,19,13,0.72072346204055,5
3184,638d35b4-f401-3155-a047-2dfed55a79b9,0.921594744121715,0.1410788381742738,723.0,39979,default,outlier,outlier,1.0,1.0,102.0,E,101,241,0.023861386138613862,23,16,13,0.7198740488624276,5
1020,d48d22fb-4d63-3918-bf59-fd74f59a930f,0.4699984227129337,0.1104100946372239,951.0,26819,default,outlier,outlier,3.0,1.0,105.0,E,105,227,0.020787545787545787,26,21,11,0.7189697685117855,5
2921,7f99e403-37d4-3bd3-a1a3-76ba9da2b0a4,0.74519875,0.1225,800.0,35770,default,outlier,outlier,2.0,1.0,98.0,E,98,213,0.022406900904691773,27,23,10,0.718120355333663,5
5957,76554d78-85ab-3289-a916-255a1ac732df,1.852628205128205,0.2008547008547008,468.0,52022,default,outlier,outlier,2.0,1.0,94.0,E,94,197,0.022534889041409288,23,16,15,0.7176513284287852,5
11855,281d3ac2-459c-352d-bee2-d90086703c37,0.2844736673089274,0.0571612074502247,1557.0,26576,default,outlier,outlier,1.0,1.0,89.0,E,89,259,0.03306945863125638,17,18,17,0.7165885520346883,5
3083,4f3db9fe-49e4-3455-b8c5-a7b50b2808a9,0.6074802395209581,0.104191616766467,835.0,30435,default,outlier,outlier,2.0,1.0,87.0,E,87,201,0.0268644747393745,27,18,13,0.7163404792760489,5
2296,a6a54810-b7af-3235-9cb0-937357a908f9,0.7630469715698394,0.0939431396786155,809.0,37039,default,outlier,outlier,2.0,1.0,76.0,E,76,206,0.03614035087719298,25,16,11,0.7150719144321455,5
9069,47931bb8-7269-3ec8-a62e-d759506be089,1.64764,0.165,200.0,19772,private_ip,outlier,outlier,1.0,1.0,33.0,E,33,66,0.0625,9,7,8,0.7147242856417477,3
12919,efe46f52-7a93-3395-b005-5855224b8bec,9.263327956989247,0.1774193548387097,186.0,103379,private_ip,outlier,outlier,1.0,1.0,33.0,E,33,74,0.07007575757575757,8,6,6,0.7147242856417477,3
4567,b62e5894-126e-364d-bd60-630268239f55,1.1034287812041117,0.1292217327459618,681.0,45087,default,outlier,outlier,1.0,1.0,88.0,E,88,220,0.028735632183908046,21,19,13,0.7147027621309046,5
11527,b9c666db-b2ed-3fb1-b8b5-859ddee4e2d6,0.2153640776699029,0.1391585760517799,618.0,7986,default,outlier,outlier,3.0,1.0,86.0,E,86,200,0.027359781121751026,21,16,15,0.7147027621309046,5
16025,89c6d916-5c37-33e9-916f-f2fc34eb79a2,0.4331785137318255,0.0605815831987075,1238.0,32177,default,outlier,outlier,3.0,1.0,75.0,E,75,205,0.036936936936936934,20,19,11,0.7144700977292187,5
10501,9209a515-1bdb-3cb4-9069-bce3e87df4f2,0.3315317145688801,0.0842418235877106,1009.0,20071,default,outlier,outlier,1.0,1.0,85.0,E,85,238,0.03333333333333333,19,16,9,0.7142836104651236,5
11904,a355e888-9cb3-33e4-9fc4-e44239a32e13,0.7558842337375965,0.0992282249173098,907.0,41136,default,outlier,outlier,2.0,1.0,90.0,E,90,208,0.025967540574282147,21,13,17,0.7139917103918938,5
6707,ec83b7be-750a-340e-8bf8-d02c3a6e94bf,2.06044385026738,0.1871657754010695,187.0,23119,private_ip,outlier,outlier,1.0,1.0,35.0,E,35,76,0.06386554621848739,11,10,4,0.713165379784771,3
14633,5c7b599f-ce56-3b5a-bdaf-f1aec21dcb13,0.69447,0.155,200.0,8334,private_ip,outlier,outlier,1.0,1.0,31.0,E,31,65,0.06989247311827956,10,8,4,0.713165379784771,3
8018,8cb9a535-710c-3f09-81c6-a9442bfaf222,4.130370879120879,0.1923076923076923,182.0,45104,private_ip,outlier,outlier,2.0,1.0,35.0,E,35,72,0.06050420168067227,11,10,4,0.713165379784771,3
249,eaeb1bf6-01a2-3f19-ba08-d98924409fd8,3.725677419354839,0.2193548387096774,155.0,34649,private_ip,outlier,outlier,1.0,1.0,34.0,E,34,66,0.058823529411764705,10,10,4,0.7131442196102578,3
7017,8ace0771-86e6-3729-ad13-3dcd7d43277b,0.3243585496866606,0.081468218442256,1117.0,21739,default,outlier,outlier,2.0,1.0,91.0,E,90,263,0.03283395755305868,22,14,15,0.7130028433206234,5
14807,1d7c162d-9d6c-3c19-82fb-1438680b75b2,0.4770970149253731,0.1492537313432835,536.0,15344,default,outlier,outlier,2.0,1.0,80.0,E,80,205,0.03243670886075949,22,18,13,0.7125012018717759,5
16541,9b261f0f-2a41-3660-82c8-767f180a4cea,0.1455294117647058,0.0472787245739417,1819.0,15884,default,outlier,outlier,1.0,1.0,86.0,E,86,203,0.02777017783857729,17,24,10,0.7124686102481675,5
523,f6fb7437-56a9-3604-b070-ac84eca13379,1.097993492407809,0.2125813449023861,461.0,30371,default,outlier,outlier,2.0,1.0,98.0,E,98,216,0.022722491058278983,25,16,11,0.7124194500798817,5
10260,e7bf7661-402a-383c-b294-8c17b1ab3de3,0.390310570626754,0.0860617399438727,1069.0,25035,default,outlier,outlier,1.0,1.0,92.0,E,92,240,0.02866698518872432,22,15,13,0.7120118939607711,5
12655,f1accfa7-7e56-3005-952d-aac2ce317aa6,1.8461911764705885,0.1764705882352941,714.0,79091,default,outlier,outlier,1.0,1.0,126.0,E,126,307,0.01949206349206349,25,13,21,0.7117458992673908,5
7929,a6a962b4-5420-3f48-9469-c1b06bdf0397,0.8698953804347827,0.1141304347826086,736.0,38415,default,outlier,outlier,2.0,1.0,84.0,E,84,203,0.029116465863453816,20,20,12,0.7113113514569959,5
8869,c4c4279b-6b45-37dd-a2e1-4e04178221a5,1.4484947368421053,0.3789473684210526,95.0,8257,private_ip,outlier,outlier,1.0,1.0,36.0,E,36,55,0.04365079365079365,9,7,5,0.7108708277842234,3
6545,f269c495-896e-394e-8702-54cf316c3ddb,3.557171717171717,0.4242424242424242,99.0,21130,private_ip,outlier,outlier,1.0,1.0,42.0,E,42,64,0.03716608594657375,11,8,4,0.7105660976567921,3
14201,d9c47543-166c-3dc2-9653-c1b670a9c83c,1.4910123697916668,0.1315104166666666,768.0,68706,default,outlier,outlier,1.0,1.0,101.0,E,101,276,0.027326732673267327,25,15,18,0.7101699330686234,5
17555,7b11b1f8-401c-3124-a8af-65122f80e02d,0.8988338815789474,0.131578947368421,608.0,32790,default,outlier,outlier,2.0,1.0,80.0,E,80,210,0.03322784810126582,24,16,12,0.7094708837820012,5
14430,5125c1e6-fd05-37de-99ab-b75f6d584ea3,0.3384769392033542,0.0849056603773584,954.0,19375,default,outlier,outlier,1.0,1.0,81.0,E,81,192,0.02962962962962963,20,18,9,0.7090201692557149,5
11452,cd1becdf-6460-38e2-9b81-380f5b6fe7c6,0.0616621621621621,0.1981981981981982,222.0,822,private_ip,outlier,outlier,3.0,1.0,44.0,E,42,80,0.04645760743321719,5,6,3,0.7088310752470666,3
4959,6681ee36-197f-3505-99ce-682f826db144,4.745351648351649,0.2857142857142857,182.0,51820,private_ip,outlier,outlier,1.0,1.0,52.0,E,51,77,0.03019607843137255,5,7,4,0.7088099150725533,3
4956,6681ee36-197f-3505-99ce-682f826db144,4.745351648351649,0.2857142857142857,182.0,51820,private_ip,outlier,outlier,1.0,1.0,52.0,E,51,77,0.03019607843137255,5,7,4,0.7088099150725533,3
4957,6681ee36-197f-3505-99ce-682f826db144,4.745351648351649,0.2857142857142857,182.0,51820,private_ip,outlier,outlier,1.0,1.0,52.0,E,51,77,0.03019607843137255,5,7,4,0.7088099150725533,3
17252,e03fb555-ae48-3cec-bf82-680ee0378ccd,4.669010101010101,0.2222222222222222,198.0,55468,private_ip,outlier,outlier,1.0,1.0,44.0,E,43,82,0.04540420819490587,7,6,4,0.7088099150725533,3
10830,e65631e6-2245-3014-8152-afbd570aaf26,2.3816573033707864,0.2247191011235955,178.0,25437,private_ip,outlier,outlier,1.0,1.0,40.0,E,40,78,0.05,7,7,2,0.7088099150725533,3
4958,6681ee36-197f-3505-99ce-682f826db144,4.745351648351649,0.2857142857142857,182.0,51820,private_ip,outlier,outlier,1.0,1.0,52.0,E,51,77,0.03019607843137255,5,7,4,0.7088099150725533,3
4958,6681ee36-197f-3505-99ce-682f826db144,4.745351648351649,0.2857142857142857,182.0,51820,private_ip,outlier,outlier,1.0,1.0,52.0,E,51,77,0.03019607843137255,5,7,4,0.7088099150725533,3
